----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |     Rel. |    Aki     | Acc. |       Ei           Ek       |            Lower level            |            Upper level             |Type|                TP  |       Line  |
      Wavelength      |      Wavelength      |     Int. |   (s^-1)   |      |      (eV)         (eV)      |-----------------------------------|------------------------------------|    |               Ref. |       Ref.  |
       Vac (nm)       |       Vac (nm)       |          |            |      |                             | Conf.             | Term    | J   | Conf.              | Term    | J   |    |                    |             |
          666.6965    |          666.6963+   |       60 | 1.10e+06   | B+   |   9.7207407  -   11.5799075 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 2   |    |              T5818 |      L7292  |
          666.8920    |          666.8923+   |      150 |            |      |   9.5801530  -   11.4387736 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 0   |    |                    |      L7292  |
          667.653     |          667.66+     |          |            |      |  10.2200428  -   12.07653   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).16f | 2[5/2]  | 2   |    |                    |     L11704  |
          667.8972    |          667.8969+   |       25 |            |      |   9.5697254  -   11.4255504 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 1   |    |                    |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          668.1036    |          668.1032+   |       20 |            |      |   9.8903766  -   11.7456284 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 1   |    |                    |      L7292  |
          668.479     |          668.48+     |      30* |            |      |  11.3014907  -   13.15569   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).7f  | 2[5/2]  | 2   |    |                    |      L4103  |
          668.479     |          668.48+     |      30* |            |      |  11.3014907  -   13.15569   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).7f  | 2[7/2]  | 3   |    |                    |      L4103  |
          670.326     |          670.31+     |          |            |      |  10.2200428  -   12.06918   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).15f | 2[5/2]  | 2   |    |                    |     L11704  |
          670.362     |          670.38+     |          |            |      |  10.2200428  -   12.06898   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).15f | 2[3/2]  | 2   |    |                    |     L11704  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          670.546     |          670.552+    |          |            |      |  10.0390549  -   11.887531  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).11p | 2[3/2]  | 2   |    |                    |     L11704  |
          670.6460    |          670.648+    |        1 |            |      |   9.9587513  -   11.806964  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).10p | 2[3/2]  | 2   |    |                    |      L4739  |
          670.825     |          670.81+     |       3* |            |      |  11.0376796  -   12.88545   | 5p5.(2P*<3/2>).6d | 2[7/2]* | 3   | 5p5.(2P*<1/2>).5f  | 2[7/2]  | 3   |    |                    |      L4103  |
          670.825     |          670.81+     |       3* |            |      |  11.0376796  -   12.88545   | 5p5.(2P*<3/2>).6d | 2[7/2]* | 3   | 5p5.(2P*<1/2>).5f  | 2[7/2]  | 4   |    |                    |      L4103  |
          670.825     |          670.81+     |       3* |            |      |  11.0376796  -   12.88545   | 5p5.(2P*<3/2>).6d | 2[7/2]* | 3   | 5p5.(2P*<1/2>).5f  | 2[5/2]  | 3   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          671.293     |          671.29+     |       3* |            |      |  11.3751242  -   13.22156   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<1/2>).8f  | 2[5/2]  | 3   |    |                    |      L4103  |
          671.293     |          671.29+     |       3* |            |      |  11.3751242  -   13.22156   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<1/2>).8f  | 2[5/2]  | 2   |    |                    |      L4103  |
          671.293     |          671.29+     |       3* |            |      |  11.3751242  -   13.22156   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<1/2>).8f  | 2[7/2]  | 3   |    |                    |      L4103  |
          671.939     |          671.94+     |          |            |      |  10.0390549  -  [11.88371]  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).11p | 2[5/2]  | 2   |    |                    |     L11704  |
          672.138     |          672.138+    |          |            |      |   9.9587513  -   11.802865  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).10p | 2[5/2]  | 3   |    |                    |     L11704  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          672.8008    |          672.8006+   |      200 |            |      |   9.5801530  -   11.4224518 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 1   |    |                    |      L7292  |
          672.857     |          672.8538+   |        f |            |      |   8.3153161  -   10.1574692 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).5d  | 2[5/2]* | 2   | M1 |                    |     L11704  |
          673.614     |          673.61+     |          |            |      |  10.2200428  -   12.06012   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).14f | 2[5/2]  | 2   |    |                    |     L11704  |
          673.650     |          673.68+     |          |            |      |  10.2200428  -   12.05994   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).14f | 2[3/2]  | 2   |    |                    |     L11704  |
          675.193     |          675.19+     |          |            |      |  10.1574692  -   11.99324   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).10f | 2[7/2]  | 3   |    |                    |     L11704  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          675.279     |          675.28+     |          |            |      |  10.1574692  -   11.99300   | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).10f | 2[5/2]  | 2   |    |                    |     L11704  |
          676.7120    |          676.7093+   |       10 |            |      |   9.9170767  -   11.7487346 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 2   |    |                    |      L4739  |
          677.7570    |          677.7559+   |       50 |            |      |   9.9170767  -   11.7459060 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 2   |    |                    |      L4739  |
          677.8600    |          677.8588+   |       40 |            |      |   9.9170767  -   11.7456284 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 1   |    |                    |      L4739  |
          680.812     |          680.78+     |        5 |            |      |  11.0647538  -   12.88545   | 5p5.(2P*<3/2>).6d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).5f  | 2[7/2]  | 3   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          681.5640    |          681.5624+   |       12 | 2.10e+05   | B+   |   9.9334853  -   11.7521006 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).10s | 2[3/2]* | 1   |    |              T5818 |      L4739  |
          681.8380    |          681.837+    |       15 |            |      |   9.7893002  -   11.607182  | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 1   |    |                    |      L4739  |
          682.7315    |          682.7313+   |      200 |            |      |   9.4471951  -   11.2626969 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 0   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L7292  |
          684.0960    |          684.0960+   |        8 |            |      |   9.6856205  -   11.4975007 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 3   |    |                    |      L4739  |
          684.1500    |          684.150+    |      20* |            |      |  10.0390549  -   11.850792  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[7/2]  | 3   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          684.1500    |          684.146+    |      20* |            |      |  10.0390549  -   11.850801  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[7/2]  | 4   |    |                    |      L4739  |
          684.4270    |          684.426+    |        1 |            |      |  10.0390549  -   11.850063  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[5/2]  | 2   |    |                    |      L4739  |
          684.4840    |          684.4837+   |       2h |            |      |  10.0390549  -   11.8499088 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[5/2]  | 3   |    |                    |      L4739  |
          684.6613    |          684.6613+   |       60 |            |      |   9.6856205  -   11.4960046 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 2   |    |                    |      L7292  |
          684.8820    |          684.881+    |       50 |            |      |  10.0390549  -   11.848857  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7f  | 2[9/2]  | 4   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          685.0130    |          685.0128+   |       30 |            |      |   9.6856205  -   11.4950757 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 1   |    |                    |      L4739  |
          686.0190    |          686.0162+   |       40 |            |      |   9.9431148  -   11.7499235 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).6f  | 2[7/2]  | 4   |    |                    |      L4739  |
          686.3200    |          686.3171+   |       20 |            |      |   9.9334853  -   11.7395017 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).8d  | 2[3/2]* | 1   |    |                    |      L4739  |
          686.5580    |          686.5536+   |        5 |            |      |   9.9431148  -   11.7485091 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 3   |    |                    |      L4739  |
          686.6838    |          686.6842+   |       50 | 9.20e+05   | B    |   9.6856205  -   11.4906715 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 2   |    |              T5099 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          687.2107    |          687.2105+   |      100 |            |      |   9.9431148  -   11.7467834 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).6f  | 2[9/2]  | 5   |    |                    |      L7292  |
          688.2155    |          688.2154+   |      300 | 5.83e+06   | B    |   9.6856205  -   11.4866555 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[7/2]* | 3   |    |              T5099 |      L7292  |
          691.0820    |          691.0818+   |       30 | 7.40e+05   | B+   |   9.7893002  -   11.5828652 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 1   |    |              T5818 |      L4739  |
          692.2220    |          692.2233+   |        8 | 3.0e+04    | D+   |   9.7893002  -   11.5799075 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 2   |    |              T5818 |      L4739  |
          692.4670    |          692.4646+   |       15 |            |      |   9.9587513  -   11.7487346 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          692.5530    |          692.5518+   |      100 |            |      |   9.9587513  -   11.7485091 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 3   |    |                    |      L4739  |
          693.5620    |          693.5606+   |       50 |            |      |   9.9587513  -   11.7459060 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 2   |    |                    |      L4739  |
          693.6690    |          693.6683+   |        8 |            |      |   9.9587513  -   11.7456284 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 1   |    |                    |      L4739  |
          694.9760    |          694.9746+   |          |            |      |   8.4365241  -   10.2200428 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).5d  | 2[5/2]* | 3   | E2 |                    |      L4739  |
          696.110     |          696.13+     |       20 |            |      |  11.3751242  -   13.15569   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<1/2>).7f  | 2[7/2]  | 4   |    |                    |      L4103  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          697.6182    |          697.6182+   |      100 | 1.91e+06   | B    |   9.7207407  -   11.4975007 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 3   |    |              T5099 |      L7292  |
          698.2050    |          698.2061+   |       30 |            |      |   9.7207407  -   11.4960046 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 2   |    |                    |      L4739  |
          699.1650    |          699.163+    |        1 |            |      |   9.9170767  -   11.689912  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).9p  | 2[1/2]  | 0   |    |                    |      L4739  |
          700.3100    |          700.3099+   |        4 |            |      |   9.7207407  -   11.4906715 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 2   |    |                    |      L4739  |
          701.9020    |          701.9026+   |       30 | 3.5e+05    | C    |   9.7207407  -   11.4866555 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7d  | 2[7/2]* | 3   |    |              T5099 |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          703.4800    |          703.475+    |        3 |            |      |  10.0390549  -   11.801022  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).10p | 2[5/2]  | 2   |    |                    |      L4739  |
          703.5530    |          703.5534+   |       20 | 4.00e+05   | B+   |   9.8210940  -   11.5828652 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 1   |    |              T5818 |      L4739  |
          704.7370    |          704.7366+   |      30* | 6.40e+05   | B+   |   9.8210940  -   11.5799075 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 2   |    |              T5818 |      L4739  |
          704.7370    |          704.743+    |      30* |            |      |  10.1574692  -   11.916266  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).8f  | 2[7/2]  | 3   |    |                    |      L4739  |
          704.9070    |          704.913+    |       1h |            |      |   9.9170767  -   11.675451  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).9p  | 2[3/2]  | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          704.9360    |          704.932+    |       1h |            |      |  10.1574692  -   11.915794  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).8f  | 2[5/2]  | 2   |    |                    |      L4739  |
          705.1060    |          705.1073+   |        3 |            |      |   9.5801530  -   11.3380418 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 2   |    |                    |      L4739  |
          707.244     |          707.24+     |       30 |            |      |  11.3014907  -   13.05407   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[7/2]  | 3   |    |                    |      L4103  |
          707.8460    |          707.843+    |        1 |            |      |   9.9170767  -   11.668172  | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).9p  | 2[5/2]  | 2   |    |                    |      L4739  |
          711.9598    |          711.9598+   |      500 | 8.39e+06   | B    |   9.7207407  -   11.4617102 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7d  | 2[7/2]* | 4   |    |              T5099 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          713.6570    |          713.6561+   |       15 |            |      |   9.6856205  -   11.4224518 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 1   |    |                    |      L4739  |
          717.2700    |          717.270+    |       10 |            |      |   9.9431148  -   11.671194  | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).9p  | 2[5/2]  | 3   |    |                    |      L4739  |
          719.242     |          719.26+     |        4 |            |      |  11.4339916  -   13.15730   | 5p5.(2P*<3/2>).8p | 2[5/2]  | 2   | 5p5.(2P*<1/2>).11s | 2[1/2]* | 1   |    |                    |      L4103  |
          720.0790    |          720.0797+   |       15 |            |      |   9.5801530  -   11.3014907 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<1/2>).5d  | 2[5/2]* | 2   |    |                    |      L4739  |
          720.9140    |          720.912+    |        5 |            |      |   9.9587513  -   11.678101  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).9p  | 2[3/2]  | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          722.0240    |          722.025+    |        1 |            |      |   9.9587513  -   11.675451  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).9p  | 2[3/2]  | 1   |    |                    |      L4739  |
          722.264     |          722.31+     |       20 |            |      |  11.3380418  -   13.05407   | 5p5.(2P*<1/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6f  | 2[5/2]  | 3   |    |                    |      L4103  |
          723.8200    |          723.820+    |        3 |            |      |   9.9587513  -   11.671194  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).9p  | 2[5/2]  | 3   |    |                    |      L4739  |
          724.4940    |          724.4891+   |      20* |            |      |  10.0390549  -   11.7499162 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[7/2]  | 3   |    |                    |      L4739  |
          724.4940    |          724.4860+   |      20* |            |      |  10.0390549  -   11.7499235 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[7/2]  | 4   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          724.9920    |          724.9898+   |        2 |            |      |  10.0390549  -   11.7487346 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 2   |    |                    |      L4739  |
          725.0870    |          725.0855+   |       5h |            |      |  10.0390549  -   11.7485091 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 3   |    |                    |      L4739  |
          725.7940    |          725.7908+   |       60 |            |      |  10.0390549  -   11.7468479 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).6f  | 2[9/2]  | 4   |    |                    |      L4739  |
          726.2540    |          726.2537+   |       20 |            |      |   9.7893002  -   11.4960046 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 2   |    |                    |      L4739  |
          726.6490    |          726.6492+   |       25 |            |      |   9.7893002  -   11.4950757 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          728.3961    |          728.3962+   |       40 |            |      |   9.5697254  -   11.2714099 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 2   |    |                    |      L7292  |
          728.5301    |          728.5302+   |       60 | 4.09e+06   | B    |   9.7893002  -   11.4906715 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 2   |    |              T5099 |      L7292  |
          730.7370    |          730.737+    |       5h |            |      |  10.2200428  -   11.916275  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).8f  | 2[7/2]  | 4   |    |                    |      L4739  |
          731.3010    |          731.298+    |       1h |            |      |  10.2200428  -   11.914974  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).8f  | 2[9/2]  | 4   |    |                    |      L4739  |
          731.6272    |          731.6272+   |       70 |            |      |   9.5697254  -   11.2638950 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          731.6870    |          731.6867+   |       20 | 2.5e+05    | C+   |   9.5801530  -   11.2741847 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).8s  | 2[3/2]* | 1   |    |              T5818 |      L4739  |
          731.9940    |          731.993+    |       15 |            |      |  10.1574692  -   11.850792  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).7f  | 2[7/2]  | 3   |    |                    |      L4739  |
          732.1452    |          732.1449+   |       80 |            |      |   9.5697254  -   11.2626969 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L7292  |
          732.3050    |          732.308+    |        2 |            |      |  10.1574692  -   11.850063  | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).7f  | 2[5/2]  | 2   |    |                    |      L4739  |
          733.6480    |          733.6477+   |       50 |            |      |   9.6856205  -   11.3751242 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<1/2>).5d  | 2[5/2]* | 3   |    |                    |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          735.5580    |          735.5565+   |       40 |            |      |   9.8903766  -   11.5754959 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 1   |    |                    |      L4739  |
          738.257     |          738.26+     |       30 |            |      |  11.3751242  -   13.05407   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<1/2>).6f  | 2[7/2]  | 4   |    |                    |      L4103  |
          738.6003    |          738.6004+   |      100 | 1.25e+06   | B+   |   9.5801530  -   11.2583279 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).8s  | 2[3/2]* | 2   |    |              T5818 |      L7292  |
          739.3793    |          739.3794+   |      150 | 4.89e+06   | B    |   9.8210940  -   11.4975007 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 3   |    |              T5099 |      L7292  |
          740.0410    |          740.0398+   |       30 |            |      |   9.8210940  -   11.4960046 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          740.4510    |          740.4505+   |       12 |            |      |   9.8210940  -   11.4950757 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[3/2]* | 1   |    |                    |      L4739  |
          740.5770    |          740.576+    |        3 |            |      |   9.9334853  -   11.607182  | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 1   |    |                    |      L4739  |
          742.4050    |          742.4037+   |       20 | 8.60e+05   | B    |   9.8210940  -   11.4906715 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[5/2]* | 2   |    |              T5099 |      L4739  |
          744.1940    |          744.1938+   |       20 | 4.7e+05    | C    |   9.8210940  -   11.4866555 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).7d  | 2[7/2]* | 3   |    |              T5099 |      L4739  |
          745.1000    |          745.0986+   |       25 |            |      |   9.9170767  -   11.5806159 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          747.2010    |          747.1992+   |       40 |            |      |   9.9170767  -   11.5759390 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 2   |    |                    |      L4739  |
          747.4010    |          747.3989+   |       25 |            |      |   9.9170767  -   11.5754959 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 1   |    |                    |      L4739  |
          749.2230    |          749.2221+   |       20 |            |      |   9.7207407  -   11.3751242 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<1/2>).5d  | 2[5/2]* | 3   |    |                    |      L4739  |
          750.1130    |          750.1118+   |       20 |            |      |   9.6856205  -   11.3380418 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<1/2>).5d  | 2[3/2]* | 2   |    |                    |      L4739  |
          751.4540    |          751.4524+   |        8 |            |      |   9.7893002  -   11.4387736 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).7d  | 2[1/2]* | 0   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          751.4960    |          751.4950+   |        3 | 2.1e+05    | C    |   9.9334853  -   11.5828652 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).9s  | 2[3/2]* | 1   |    |              T5818 |      L4739  |
          755.9790    |          755.9772+   |       40 |            |      |   9.9431148  -   11.5827155 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).5f  | 2[7/2]  | 4   |    |                    |      L4739  |
          757.0930    |          757.0898+   |        6 |            |      |   9.9431148  -   11.5803059 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 3   |    |                    |      L4739  |
          758.4290    |          758.4262+   |       10 |            |      |   9.9431148  -   11.5774212 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).5f  | 2[9/2]  | 4   |    |                    |      L4739  |
