-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     Observed     |       Ritz       |  Rel. | Aki  | Acc. |     Ei           Ek     |         Lower level          |         Upper level          |Type|    TP  |    Line  |
    Wavelength    |    Wavelength    |  Int. |(s^-1)|      |    (eV)         (eV)    |------------------------------|------------------------------|    |   Ref. |    Ref.  |
     Vac (nm)     |     Vac (nm)     |       |      |      |                         | Conf.           | Term | J   | Conf.           | Term | J   |    |        |          |
        228.8900  |        228.891+  |    12 |      |      |  21.82641  -   27.24147 | 5s2.5p2.(3P).5d | 2F   | 5/2 | 5s2.5p2.(3P).4f | 2F*  | 7/2 |    |        |  L11502  |
        228.9960  |        228.995+  |     9 |      |      |  16.92333  -   22.33594 | 5s2.5p2.(3P).5d | 4F   | 5/2 | 5s2.5p2.(3P).4f | 4G*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        230.6190  |        230.618+  |     1 |      |      |  20.58079  -   25.95531 | 5s.5p4          | 2P   | 3/2 | 5s2.5p2.(3P).6p | 2P*  | 1/2 |    |        |  L11502  |
        230.6580  |        230.657+  |    10 |      |      |  20.49211  -   25.86572 | 5s2.5p2.(3P).6s | 4P   | 3/2 | 5s2.5p2.(3P).4f | 2F*  | 5/2 |    |        |  L11502  |
        230.8310  |        230.832+  |     7 |      |      |  19.79318  -   25.16273 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).6p | 4D*  | 7/2 |    |        |  L11502  |
        231.1420  |        231.143+  |     3 |      |      |  20.26684  -   25.62916 | 5s2.5p2.(1D).5d | 2G   | 9/2 | 5s2.5p2.(1D).4f | 2G*  | 7/2 |    |        |  L11502  |
        231.1480  |        231.149+  |    13 |      |      |  21.43590  -   26.79807 | 5s2.5p2.(1D).5d | 2P   | 1/2 | 5s2.5p2.(1D).6p | 2D*  | 3/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        231.4400  |        231.439+  |     2 |      |      |  20.19287  -   25.54833 | 5s2.5p2.(3P).5d | 4P   | 1/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
        231.5560  |        231.554+  |     1 |      |      |  18.43459  -   23.78739 | 5s2.5p2.(3P).5d | 4D   | 5/2 | 5s2.5p2.(3P).4f | 4F*  | 3/2 |    |        |  L11502  |
        231.8220  |        231.822+  |     1 |      |      |  18.68904  -   24.03565 | 5s.5p4          | 2S   | 1/2 | 5s2.5p2.(3P).6p | 2S*  | 1/2 |    |        |  L11502  |
        232.0600  |        232.059+  |     1 |      |      |  19.32466  -   24.66580 | 5s2.5p2.(3P).5d | 4D   | 7/2 | 5s2.5p2.(3P).6p | 4D*  | 5/2 |    |        |  L11502  |
        232.7050  |        232.704+  |     5 |      |      |  21.82641  -   27.15275 | 5s2.5p2.(3P).5d | 2F   | 5/2 | 5s2.5p2.(1D).4f | 2D*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        233.1400  |        233.140+  |     0 |      |      |  21.83637  -   27.15275 | 5s2.5p2.(1D).5d | 2D   | 3/2 | 5s2.5p2.(1D).4f | 2D*  | 5/2 |    |        |   L6570  |
        233.8290  |        233.829+  |     6 |      |      |  20.26684  -   25.56755 | 5s2.5p2.(1D).5d | 2G   | 9/2 | 5s2.5p2.(1D).4f | 2G*  | 9/2 |    |        |  L11502  |
        234.0920  |        234.091+  |    11 |      |      |  20.01535  -   25.31013 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).6p | 4P*  | 3/2 |    |        |  L11502  |
        234.5280  |        234.528+  |     6 |      |      |  20.58079  -   25.86572 | 5s.5p4          | 2P   | 3/2 | 5s2.5p2.(3P).4f | 2F*  | 5/2 |    |        |  L11502  |
        235.1440  |        235.144+  |     6 |      |      |  18.12730  -   23.39837 | 5s2.5p2.(3P).5d | 4D   | 3/2 | 5s2.5p2.(3P).4f | 2D*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        235.5440  |        235.543+  |     7 |      |      |  23.60279  -   28.86493 | 5s2.5p2.(1S).5d | 2D   | 3/2 | 5s2.5p2.(1S).6p | 2P*  | 1/2 |    |        |  L11502  |
        236.4130  |        236.413+  |     4 |      |      |  19.91993  -   25.16273 | 5s2.5p2.(1D).5d | 2G   | 7/2 | 5s2.5p2.(3P).6p | 4D*  | 7/2 |    |        |  L11502  |
        236.5550  |        236.554+  |     4 |      |      |  18.10059  -   23.34025 | 5s2.5p2.(3P).5d | 4F   | 9/2 | 5s2.5p2.(3P).4f | 4G*  | 9/2 |    |        |  L11502  |
        236.9380  |        236.939+  |     1 |      |      |  19.49094  -   24.72208 | 5s2.5p2.(3P).6s | 4P   | 1/2 | 5s2.5p2.(3P).4f | 2D*  | 3/2 |    |        |  L11502  |
        237.2470  |        237.247+  |     6 |      |      |  20.73095  -   25.95531 | 5s2.5p2.(3P).6s | 2P   | 1/2 | 5s2.5p2.(3P).6p | 2P*  | 1/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        237.2860  |        237.285+  |     3 |      |      |  22.06312  -   27.28664 | 5s.5p4          | 2P   | 1/2 | 5s2.5p2.(1D).6p | 2P*  | 1/2 |    |        |  L11502  |
        237.4150  |        237.415+  |     3 |      |      |  18.43459  -   23.65526 | 5s2.5p2.(3P).5d | 4D   | 5/2 | 5s2.5p2.(3P).6p | 4D*  | 3/2 |    |        |  L11502  |
        238.4370  |        238.436+  |     2 |      |      |  22.63592  -   27.83423 | 5s2.5p2.(1D).5d | 2P   | 3/2 | 5s2.5p2.(1D).6p | 2P*  | 3/2 |    |        |  L11502  |
        239.1960  |        239.196+  |     4 |      |      |  22.05968  -   27.24147 | 5s2.5p2.(3P).5d | 2F   | 7/2 | 5s2.5p2.(3P).4f | 2F*  | 7/2 |    |        |  L11502  |
        239.4310  |        239.427+  |     5 |      |      |  20.26684  -   25.44363 | 5s2.5p2.(1D).5d | 2G   | 9/2 | 5s2.5p2.(1D).4f | 2F*  | 7/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        241.5610  |        241.561+  |     9 |      |      |  19.79318  -   24.92425 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).6p | 4S*  | 3/2 |    |        |  L11502  |
        242.2120  |        242.213+  |     9 |      |      |  20.19287  -   25.31013 | 5s2.5p2.(3P).5d | 4P   | 1/2 | 5s2.5p2.(3P).6p | 4P*  | 3/2 |    |        |  L11502  |
        242.8970  |        242.898+  |    10 |      |      |  18.43459  -   23.53742 | 5s2.5p2.(3P).5d | 4D   | 5/2 | 5s2.5p2.(3P).4f | 2G*  | 7/2 |    |        |  L11502  |
        243.1070  |        243.112+  |     6 |      |      |  18.68904  -   23.78739 | 5s.5p4          | 2S   | 1/2 | 5s2.5p2.(3P).4f | 4F*  | 3/2 |    |        |  L11502  |
        243.3590  |        243.363+  |     9 |      |      |  22.05968  -   27.15275 | 5s2.5p2.(3P).5d | 2F   | 7/2 | 5s2.5p2.(1D).4f | 2D*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        243.8080  |        243.808+  |     2 |      |      |  17.99081  -   23.07459 | 5s2.5p2.(3P).5d | 4D   | 1/2 | 5s2.5p2.(3P).6p | 4D*  | 1/2 |    |        |  L11502  |
        244.6080  |        244.611+  |     8 |      |      |  21.82641  -   26.89350 | 5s2.5p2.(3P).5d | 2F   | 5/2 | 5s2.5p2.(1D).6p | 2D*  | 5/2 |    |        |  L11502  |
        244.7640  |        244.763+  |    9* |      |      |  21.43590  -   26.49984 | 5s2.5p2.(1D).5d | 2P   | 1/2 | 5s2.5p2.(1D).4f | 2D*  | 3/2 |    |        |  L11502  |
        244.7640  |        244.763+  |    9* |      |      |  19.79318  -   24.85712 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).6p | 2D*  | 5/2 |    |        |  L11502  |
        245.0900  |        245.093+  |     8 |      |      |  21.83637  -   26.89350 | 5s2.5p2.(1D).5d | 2D   | 3/2 | 5s2.5p2.(1D).6p | 2D*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        245.1370  |        245.137+  |     9 |      |      |  20.49211  -   25.54833 | 5s2.5p2.(3P).6s | 4P   | 3/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
        245.9750  |        245.975+  |     3 |      |      |  19.32466  -   24.36365 | 5s2.5p2.(3P).5d | 4D   | 7/2 | 5s2.5p2.(3P).4f | 4F*  | 5/2 |    |        |  L11502  |
        246.2660  |        246.266+  |     5 |      |      |  17.55924  -   22.59229 | 5s2.5p2.(3P).5d | 4F   | 7/2 | 5s2.5p2.(3P).4f | 4G*  | 7/2 |    |        |  L11502  |
        246.5750  |        246.575+  |     5 |      |      |  20.28341  -   25.31013 | 5s2.5p2.(3P).5d | 2D   | 3/2 | 5s2.5p2.(3P).6p | 4P*  | 3/2 |    |        |  L11502  |
        247.0740  |        247.075+  |     3 |      |      |  19.32466  -   24.34122 | 5s2.5p2.(3P).5d | 4D   | 7/2 | 5s2.5p2.(3P).4f | 4F*  | 7/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        247.4820  |        247.482+  |     9 |      |      |  17.58398  -   22.59229 | 5s2.5p2.(1D).5d | 2F   | 5/2 | 5s2.5p2.(3P).4f | 4G*  | 7/2 |    |        |  L11502  |
        249.3050  |        249.307+  |     9 |      |      |  21.82641  -   26.79807 | 5s2.5p2.(3P).5d | 2F   | 5/2 | 5s2.5p2.(1D).6p | 2D*  | 3/2 |    |        |  L11502  |
        249.5100  |        249.514+  |    11 |      |      |  20.58079  -   25.54833 | 5s.5p4          | 2P   | 3/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
        249.7020  |        249.702+  |     6 |      |      |  18.43459  -   23.39837 | 5s2.5p2.(3P).5d | 4D   | 5/2 | 5s2.5p2.(3P).4f | 2D*  | 5/2 |    |        |  L11502  |
        249.8060  |        249.807+  |     2 |      |      |  21.83637  -   26.79807 | 5s2.5p2.(1D).5d | 2D   | 3/2 | 5s2.5p2.(1D).6p | 2D*  | 3/2 |    |        |   L6570  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        250.3930  |        250.394+  |     6 |      |      |  20.49211  -   25.44218 | 5s2.5p2.(3P).6s | 4P   | 3/2 | 5s2.5p2.(1D).4f | 2F*  | 5/2 |    |        |  L11502  |
        250.5330  |        250.535+  |     3 |      |      |  18.12730  -   23.07459 | 5s2.5p2.(3P).5d | 4D   | 3/2 | 5s2.5p2.(3P).6p | 4D*  | 1/2 |    |        |  L11502  |
        251.4690  |        251.470+  |     6 |      |      |  19.79318  -   24.72208 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).4f | 2D*  | 3/2 |    |        |  L11502  |
        252.4920  |        252.495+  |     1 |      |      |  20.01535  -   24.92425 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).6p | 4S*  | 3/2 |    |        |  L11502  |
        252.5510  |        252.554+  |     3 |      |      |  21.82641  -   26.73415 | 5s2.5p2.(3P).5d | 2F   | 5/2 | 5s2.5p2.(1D).6p | 2F*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        252.9580  |        252.961+  |     3 |      |      |  19.49094  -   24.39078 | 5s2.5p2.(3P).6s | 4P   | 1/2 | 5s2.5p2.(3P).6p | 2D*  | 3/2 |    |        |  L11502  |
        253.4180  |        253.411+  |     1 |      |      |  19.49094  -   24.38208 | 5s2.5p2.(3P).6s | 4P   | 1/2 | 5s2.5p2.(3P).4f | 4D*  | 1/2 |    |        |   L6570  |
        255.9940  |        255.995+  |    10 |      |      |  20.01535  -   24.85712 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).6p | 2D*  | 5/2 |    |        |  L11502  |
        256.4130  |        256.416+  |    12 |      |      |  22.05968  -   26.89350 | 5s2.5p2.(3P).5d | 2F   | 7/2 | 5s2.5p2.(1D).6p | 2D*  | 5/2 |    |        |  L11502  |
        257.2930  |        257.291+  |    10 |      |      |  20.73095  -   25.54833 | 5s2.5p2.(3P).6s | 2P   | 1/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        257.3360  |        257.337+  |     2 |      |      |  18.43459  -   23.25112 | 5s2.5p2.(3P).5d | 4D   | 5/2 | 5s2.5p2.(3P).4f | 4D*  | 7/2 |    |        |  L11502  |
        258.9030  |        258.903+  |     1 |      |      |  20.26684  -   25.05424 | 5s2.5p2.(1D).5d | 2G   | 9/2 | 5s2.5p2.(3P).4f | 2G*  | 9/2 |    |        |  L11502  |
        259.1240  |        259.127+  |     6 |      |      |  19.49094  -   24.27420 | 5s2.5p2.(3P).6s | 4P   | 1/2 | 5s2.5p2.(3P).4f | 4D*  | 3/2 |    |        |  L11502  |
        259.4830  |        259.483+  |     1 |      |      |  17.55924  -   22.33594 | 5s2.5p2.(3P).5d | 4F   | 7/2 | 5s2.5p2.(3P).4f | 4G*  | 5/2 |    |        |  L11502  |
        260.8330  |        260.834+  |     2 |      |      |  17.58398  -   22.33594 | 5s2.5p2.(1D).5d | 2F   | 5/2 | 5s2.5p2.(3P).4f | 4G*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        261.9700  |        261.969+  |    11 |      |      |  20.19287  -   24.92425 | 5s2.5p2.(3P).5d | 4P   | 1/2 | 5s2.5p2.(3P).6p | 4S*  | 3/2 |    |        |  L11502  |
        262.1780  |        262.177+  |    11 |      |      |  21.13810  -   25.86572 | 5s2.5p2.(3P).6s | 4P   | 5/2 | 5s2.5p2.(3P).4f | 2F*  | 5/2 |    |        |  L11502  |
        262.6980  |        262.699+  |     9 |      |      |  20.95352  -   25.67175 | 5s2.5p2.(3P).5d | 2D   | 5/2 | 5s2.5p2.(3P).6p | 4P*  | 5/2 |    |        |  L11502  |
        263.3390  |        263.341+  |     5 |      |      |  20.01535  -   24.72208 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).4f | 2D*  | 3/2 |    |        |  L11502  |
        265.0910  |        265.091+  |     3 |      |      |  20.95352  -   25.62916 | 5s2.5p2.(3P).5d | 2D   | 5/2 | 5s2.5p2.(1D).4f | 2G*  | 7/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        265.1580  |        265.158+  |    13 |      |      |  22.05968  -   26.73415 | 5s2.5p2.(3P).5d | 2F   | 7/2 | 5s2.5p2.(1D).6p | 2F*  | 5/2 |    |        |  L11502  |
        265.2170  |        265.217+  |    10 |      |      |  21.82641  -   26.49984 | 5s2.5p2.(3P).5d | 2F   | 5/2 | 5s2.5p2.(1D).4f | 2D*  | 3/2 |    |        |  L11502  |
        266.5130  |        266.512+  |    10 |      |      |  22.63592  -   27.28664 | 5s2.5p2.(1D).5d | 2P   | 3/2 | 5s2.5p2.(1D).6p | 2P*  | 1/2 |    |        |  L11502  |
        267.0790  |        267.080+  |     5 |      |      |  20.28341  -   24.92425 | 5s2.5p2.(3P).5d | 2D   | 3/2 | 5s2.5p2.(3P).6p | 4S*  | 3/2 |    |        |  L11502  |
        267.9990  |        267.997+  |    11 |      |      |  20.28341  -   24.90835 | 5s2.5p2.(3P).5d | 2D   | 3/2 | 5s2.5p2.(3P).6p | 4P*  | 1/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        269.1740  |        269.168+  |     4 |      |      |  22.19323  -   26.79807 | 5s2.5p2.(1D).5d | 2D   | 5/2 | 5s2.5p2.(1D).6p | 2D*  | 3/2 |    |        |   L6570  |
        269.5870  |        269.592+  |     9 |      |      |  19.79318  -   24.39078 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).6p | 2D*  | 3/2 |    |        |  L11502  |
        269.7510  |        269.755+  |    13 |      |      |  20.95352  -   25.54833 | 5s2.5p2.(3P).5d | 2D   | 5/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
        270.6730  |        270.676+  |    10 |      |      |  20.73095  -   25.31013 | 5s2.5p2.(3P).6s | 2P   | 1/2 | 5s2.5p2.(3P).6p | 4P*  | 3/2 |    |        |  L11502  |
        270.9970  |        271.000+  |     1 |      |      |  20.28341  -   24.85712 | 5s2.5p2.(3P).5d | 2D   | 3/2 | 5s2.5p2.(3P).6p | 2D*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        271.1900  |        271.192+  |     1 |      |      |  19.79318  -   24.36365 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).4f | 4F*  | 5/2 |    |        |   L6004  |
        272.5270  |        272.530+  |    13 |      |      |  19.79318  -   24.34122 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).4f | 4F*  | 7/2 |    |        |  L11502  |
        273.3920  |        273.395+  |     2 |      |      |  21.13810  -   25.67175 | 5s2.5p2.(3P).6s | 4P   | 5/2 | 5s2.5p2.(3P).6p | 4P*  | 5/2 |    |        |   L6004  |
        274.4080  |        274.413+  |    10 |      |      |  22.63592  -   27.15275 | 5s2.5p2.(1D).5d | 2P   | 3/2 | 5s2.5p2.(1D).4f | 2D*  | 5/2 |    |        |  L11502  |
        275.9660  |        275.966+  |     6 |      |      |  23.34283  -   27.83423 | 5s2.5p2.(1D).5d | 2S   | 1/2 | 5s2.5p2.(1D).6p | 2P*  | 3/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        275.9860  |        275.988+  |     0 |      |      |  21.13810  -   25.62916 | 5s2.5p2.(3P).6s | 4P   | 5/2 | 5s2.5p2.(1D).4f | 2G*  | 7/2 |    |        |   L6570  |
        276.1350  |        276.135+  |     1 |      |      |  20.95352  -   25.44218 | 5s2.5p2.(3P).5d | 2D   | 5/2 | 5s2.5p2.(1D).4f | 2F*  | 5/2 |    |        |  L11502  |
        276.7580  |        276.759+  |    15 |      |      |  21.47677  -   25.95531 | 5s2.5p2.(3P).6s | 2P   | 3/2 | 5s2.5p2.(3P).6p | 2P*  | 1/2 |    |        |  L11502  |
        279.2470  |        279.245+  |     3 |      |      |  20.28341  -   24.72208 | 5s2.5p2.(3P).5d | 2D   | 3/2 | 5s2.5p2.(3P).4f | 2D*  | 3/2 |    |        |  L11502  |
        279.6580  |        279.657+  |    10 |      |      |  20.49211  -   24.92425 | 5s2.5p2.(3P).6s | 4P   | 3/2 | 5s2.5p2.(3P).6p | 4S*  | 3/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        280.3460  |        280.343+  |     2 |      |      |  19.91993  -   24.34122 | 5s2.5p2.(1D).5d | 2G   | 7/2 | 5s2.5p2.(3P).4f | 4F*  | 7/2 |    |        |  L11502  |
        280.6650  |        280.663+  |    11 |      |      |  20.49211  -   24.90835 | 5s2.5p2.(3P).6s | 4P   | 3/2 | 5s2.5p2.(3P).6p | 4P*  | 1/2 |    |        |  L11502  |
        281.0460  |        281.046+  |    10 |      |      |  21.13810  -   25.54833 | 5s2.5p2.(3P).6s | 4P   | 5/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
        282.4100  |        282.408+  |    11 |      |      |  21.47677  -   25.86572 | 5s2.5p2.(3P).6s | 2P   | 3/2 | 5s2.5p2.(3P).4f | 2F*  | 5/2 |    |        |  L11502  |
        282.8310  |        282.831+  |     1 |      |      |  20.28341  -   24.66580 | 5s2.5p2.(3P).5d | 2D   | 3/2 | 5s2.5p2.(3P).6p | 4D*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        283.8470  |        283.846+  |    11 |      |      |  20.01535  -   24.38208 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).4f | 4D*  | 1/2 |    |        |  L11502  |
        284.5060  |        284.504+  |    10 |      |      |  20.95352  -   25.31013 | 5s2.5p2.(3P).5d | 2D   | 5/2 | 5s2.5p2.(3P).6p | 4P*  | 3/2 |    |        |  L11502  |
        285.0500  |        285.049+  |    10 |      |      |  20.01535  -   24.36365 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).4f | 4F*  | 5/2 |    |        |  L11502  |
        286.4150  |        286.415+  |    10 |      |      |  20.58079  -   24.90835 | 5s.5p4          | 2P   | 3/2 | 5s2.5p2.(3P).6p | 4P*  | 1/2 |    |        |  L11502  |
        287.9790  |        287.978+  |    12 |      |      |  21.13810  -   25.44218 | 5s2.5p2.(3P).6s | 4P   | 5/2 | 5s2.5p2.(1D).4f | 2F*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        289.8480  |        289.847+  |    10 |      |      |  20.58079  -   24.85712 | 5s.5p4          | 2P   | 3/2 | 5s2.5p2.(3P).6p | 2D*  | 5/2 |    |        |  L11502  |
        290.0440  |        290.042+  |    13 |      |      |  23.56078  -   27.83423 | 5s2.5p2.(1S).5d | 2D   | 5/2 | 5s2.5p2.(1D).6p | 2P*  | 3/2 |    |        |  L11502  |
        291.0370  |        291.036+  |    13 |      |      |  20.01535  -   24.27420 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).4f | 4D*  | 3/2 |    |        |  L11502  |
        292.9250  |        292.921+  |     9 |      |      |  23.60279  -   27.83423 | 5s2.5p2.(1S).5d | 2D   | 3/2 | 5s2.5p2.(1D).6p | 2P*  | 3/2 |    |        |  L11502  |
        295.2610  |        295.261+  |     3 |      |      |  20.19287  -   24.39078 | 5s2.5p2.(3P).5d | 4P   | 1/2 | 5s2.5p2.(3P).6p | 2D*  | 3/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        295.4690  |        295.467+  |    15 |      |      |  21.47677  -   25.67175 | 5s2.5p2.(3P).6s | 2P   | 3/2 | 5s2.5p2.(3P).6p | 4P*  | 5/2 |    |        |  L11502  |
        295.5890  |        295.586+  |    12 |      |      |  20.73095  -   24.92425 | 5s2.5p2.(3P).6s | 2P   | 1/2 | 5s2.5p2.(3P).6p | 4S*  | 3/2 |    |        |  L11502  |
        295.8720  |        295.875+  |     9 |      |      |  20.19287  -   24.38208 | 5s2.5p2.(3P).5d | 4P   | 1/2 | 5s2.5p2.(3P).4f | 4D*  | 1/2 |    |        |  L11502  |
        296.7120  |        296.711+  |     2 |      |      |  20.73095  -   24.90835 | 5s2.5p2.(3P).6s | 2P   | 1/2 | 5s2.5p2.(3P).6p | 4P*  | 1/2 |    |        |   L6570  |
        297.0940  |        297.093+  |     1 |      |      |  21.13810  -   25.31013 | 5s2.5p2.(3P).6s | 4P   | 5/2 | 5s2.5p2.(3P).6p | 4P*  | 3/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        297.6440  |        297.643+  |    14 |      |      |  19.49094  -   23.65526 | 5s2.5p2.(3P).6s | 4P   | 1/2 | 5s2.5p2.(3P).6p | 4D*  | 3/2 |    |        |  L11502  |
        297.7990  |        297.798+  |     6 |      |      |  22.63592  -   26.79807 | 5s2.5p2.(1D).5d | 2P   | 3/2 | 5s2.5p2.(1D).6p | 2D*  | 3/2 |    |        |  L11502  |
        301.4020  |        301.399+  |     1 |      |      |  21.43590  -   25.54833 | 5s2.5p2.(1D).5d | 2P   | 1/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
        301.7720  |        301.770+  |     6 |      |      |  20.28341  -   24.39078 | 5s2.5p2.(3P).5d | 2D   | 3/2 | 5s2.5p2.(3P).6p | 2D*  | 3/2 |    |        |  L11502  |
        302.4430  |        302.443+  |     6 |      |      |  22.63592  -   26.73415 | 5s2.5p2.(1D).5d | 2P   | 3/2 | 5s2.5p2.(1D).6p | 2F*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        303.4220  |        303.422+  |    15 |      |      |  20.58079  -   24.66580 | 5s.5p4          | 2P   | 3/2 | 5s2.5p2.(3P).6p | 4D*  | 5/2 |    |        |  L11502  |
        303.6970  |        303.696+  |    12 |      |      |  20.19287  -   24.27420 | 5s2.5p2.(3P).5d | 4P   | 1/2 | 5s2.5p2.(3P).4f | 4D*  | 3/2 |    |        |  L11502  |
        304.2670  |        304.263+  |     1 |      |      |  19.32466  -   23.39837 | 5s2.5p2.(3P).5d | 4D   | 7/2 | 5s2.5p2.(3P).4f | 2D*  | 5/2 |    |        |  L11502  |
        304.4260  |        304.424+  |    16 |      |      |  21.47677  -   25.54833 | 5s2.5p2.(3P).6s | 2P   | 3/2 | 5s2.5p2.(3P).6p | 2P*  | 3/2 |    |        |  L11502  |
        306.8570  |        306.855+  |     9 |      |      |  21.82641  -   25.86572 | 5s2.5p2.(3P).5d | 2F   | 5/2 | 5s2.5p2.(3P).4f | 2F*  | 5/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        307.4480  |        307.440+  |     2 |      |      |  23.34283  -   27.37445 | 5s2.5p2.(1D).5d | 2S   | 1/2 | 5s2.5p2.(1D).4f | 2P*  | 1/2 |    |        |  L11502  |
        307.6160  |        307.613+  |     1 |      |      |  21.83637  -   25.86572 | 5s2.5p2.(1D).5d | 2D   | 3/2 | 5s2.5p2.(3P).4f | 2F*  | 5/2 |    |        |  L11502  |
        307.9720  |        307.974+  |    14 |      |      |  21.13810  -   25.16273 | 5s2.5p2.(3P).6s | 4P   | 5/2 | 5s2.5p2.(3P).6p | 4D*  | 7/2 |    |        |  L11502  |
        308.3050  |        308.306+  |     6 |      |      |  20.01535  -   24.03565 | 5s2.5p2.(3P).5d | 4P   | 3/2 | 5s2.5p2.(3P).6p | 2S*  | 1/2 |    |        |  L11502  |
        308.6700  |        308.668+  |     3 |      |      |  19.32466  -   23.34025 | 5s2.5p2.(3P).5d | 4D   | 7/2 | 5s2.5p2.(3P).4f | 4G*  | 9/2 |    |        |  L11502  |
                  |                  |       |      |      |                         |                 |      |     |                 |      |     |    |        |          |
        310.3230  |        310.321+  |    10 |      |      |  19.79318  -   23.78739 | 5s2.5p2.(3P).5d | 4P   | 5/2 | 5s2.5p2.(3P).4f | 4F*  | 3/2 |    |        |  L11502  |
        310.5620  |        310.560+  |    11 |      |      |  20.73095  -   24.72208 | 5s2.5p2.(3P).6s | 2P   | 1/2 | 5s2.5p2.(3P).4f | 2D*  | 3/2 |    |        |  L11502  |
        312.1570  |        312.155+  |     3 |      |      |  20.95352  -   24.92425 | 5s2.5p2.(3P).5d | 2D   | 5/2 | 5s2.5p2.(3P).6p | 4S*  | 3/2 |    |        |  L11502  |
        312.5760  |        312.574+  |    13 |      |      |  21.47677  -   25.44218 | 5s2.5p2.(3P).6s | 2P   | 3/2 | 5s2.5p2.(1D).4f | 2F*  | 5/2 |    |        |  L11502  |
