----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |     Rel. | Aki  | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |    Line  |
     Wavelength     |     Wavelength     |     Int. |(s^-1)|      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |    Ref.  |
      Vac (nm)      |      Vac (nm)      |          |      |      |                           | Conf.            | Term | J   | Conf.            | Term | J   |    |        |          |
         457.803    |         457.804+   |        2 |      |      |  18.400847  -   21.108328 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(4S*).4f | 3F   | 3   |    |        |  L10579  |
         459.298    |         459.299+   |       2h |      |      |  18.014920  -   20.713584 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 2   |    |        |  L10579  |
         460.160    |         460.162+   |        2 |      |      |  18.019976  -   20.713584 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(2D*).6p | 3P   | 2   |    |        |  L10579  |
         461.483    |         461.488+   |        2 |      |      |  20.061881  -   22.747747 | 5s2.5p3.(2D*).5d | 1D*  | 2   | 5s2.5p3.(2D*).4f | 1P   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         462.042    |         462.043+   |        6 |      |      |  20.204155  -   22.886795 | 5s2.5p3.(2P*).5d | 1F*  | 3   | 5s2.5p3.(2P*).6p | 3D   | 3   |    |        |  L10579  |
         463.1460   |         463.143+   |        3 |      |      |  18.647749  -   21.324020 | 5s2.5p3.(2P*).5d | 3P*  | 2   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |   L7270  |
         463.165    |         463.162+   |       2a |      |      |  22.179182  -   24.855339 | 5s2.5p3.(2D*).4f | 3G   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 5   |    |        |  L10579  |
         463.264    |         463.263+   |        8 |      |      |  18.014920  -   20.690494 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |  L10579  |
         464.1400   |         464.140+   |       4* |      |      |  18.019976  -   20.690494 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         464.1400   |         464.155+   |       4* |      |      |  22.179182  -   24.849617 | 5s2.5p3.(2D*).4f | 3G   | 4   | 5s2.5p3.(2D*).6d | 3F*  | 4   |    |        |   L7270  |
         464.360    |         464.359+   |        1 |      |      |  17.448412  -   20.117672 | 5s2.5p3.(2P*).5d | 3P*  | 1   | 5s2.5p3.(2D*).6p | 3D   | 2   |    |        |  L10579  |
         464.417    |         464.419+   |        5 |      |      |  20.117672  -   22.786590 | 5s2.5p3.(2D*).6p | 3D   | 2   | 5s2.5p3.(4S*).7s | 3S*  | 1   |    |        |  L10579  |
         465.673    |         465.672+   |       1h |      |      |  22.611867  -   25.273604 | 5s2.5p3.(2D*).4f | 3D   | 3   | 5s2.5p3.(2D*).6d | 1F*  | 3   |    |        |  L10579  |
         465.778    |         465.778+   |      17a |      |      |  17.735716  -   20.396845 | 5s2.5p3.(2D*).6s | 1D*  | 2   | 5s2.5p3.(2D*).6p | 1P   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         467.160    |         467.151+   |        8 |      |      |  19.928448  -   22.581755 | 5s2.5p3.(2D*).5d | 3P*  | 0   | 5s2.5p3.(2P*).6p | 3S   | 1   |    |        |  L10579  |
         467.181    |         467.181+   |        3 |      |      |  18.014920  -   20.668056 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 3   |    |        |  L10579  |
         467.367    |         467.368+   |      18a |      |      |  17.735716  -   20.387793 | 5s2.5p3.(2D*).6s | 1D*  | 2   | 5s2.5p3.(2D*).6p | 1F   | 3   |    |        |  L10579  |
         468.073    |         468.073+   |       1h |      |      |  18.019976  -   20.668056 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(2D*).6p | 3D   | 3   |    |        |  L10579  |
         468.355    |         468.355+   |       20 |      |      |  15.574530  -   18.221018 | 5s2.5p3.(4S*).6s | 3S*  | 1   | 5s2.5p3.(4S*).6p | 5P   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         468.519    |         468.517+   |       2a |      |      |  19.080325  -   21.725894 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(2P*).6p | 3D   | 1   |    |        |  L10579  |
         469.742    |         469.740+   |        6 |      |      |  17.749112  -   20.387793 | 5s2.5p3.(2D*).5d | 3D*  | 3   | 5s2.5p3.(2D*).6p | 1F   | 3   |    |        |  L10579  |
         471.258    |         471.257+   |     20bl |      |      |  18.019976  -   20.650166 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(2D*).6p | 3F   | 4   |    |        |  L10579  |
         472.360    |         472.359+   |       16 |      |      |  15.574530  -   18.198584 | 5s2.5p3.(4S*).6s | 3S*  | 1   | 5s2.5p3.(4S*).6p | 5P   | 1   |    |        |  L10579  |
         472.7210   |         472.721+   |        0 |      |      |  22.063723  -   24.685765 | 5s2.5p3.(2P*).6p | 3D   | 2   | 5s2.5p3.(2D*).6d | 3S*  | 1   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         474.3870   |         474.387+   |        3 |      |      |  18.014920  -   20.627754 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 3   |    |        |   L7270  |
         474.894    |         474.890+   |       18 |      |      |  20.204155  -   22.814221 | 5s2.5p3.(2P*).5d | 1F*  | 3   | 5s2.5p3.(2P*).6p | 1D   | 2   |    |        |  L10579  |
         475.732    |         475.732+   |       10 |      |      |  18.019976  -   20.625425 | 5s2.5p3.(2P*).5d | 3F*  | 3   | 5s2.5p3.(4S*).4f | 5F   | 4   |    |        |  L10579  |
         478.108    |         478.111+   |       3h |      |      |  21.725894  -   24.318376 | 5s2.5p3.(2P*).6p | 3D   | 1   | 5s2.5p3.(2D*).7s | 3D*  | 2   |    |        |  L10579  |
         479.449    |         479.448+   |       25 |      |      |  17.127858  -   19.713113 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2D*).6p | 3D   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         479.651    |         479.651+   |       8a |      |      |  15.636859  -   18.221018 | 5s2.5p3.(2D*).5d | 3F*  | 3   | 5s2.5p3.(4S*).6p | 5P   | 2   |    |        |  L10579  |
         483.6280   |         483.617+   |        0 |      |      |  22.581755  -   25.144727 | 5s2.5p3.(2P*).6p | 3S   | 1   | 5s2.5p3.(2D*).6d | 1P*  | 1   |    |        |   L7270  |
         484.1800   |         484.186+   |      1bl |      |      |  20.574147  -   23.134106 | 5s2.5p3.(2D*).6p | 3P   | 0   | 5s2.5p3.(4S*).6d | 3D*  | 1   |    |        |   L7270  |
         485.0930   |         485.083+   |        0 |      |      |  20.396845  -   22.952066 | 5s2.5p3.(2D*).6p | 1P   | 1   | 5s2.5p3.(4S*).6d | 3D*  | 2   |    |        |   L7270  |
         485.4800   |         485.495+   |        0 |      |      |  19.172838  -   21.725894 | 5s2.5p3.(2D*).5d | 3P*  | 1   | 5s2.5p3.(2P*).6p | 3D   | 1   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         486.940    |         486.943+   |       21 |      |      |  17.613725  -   20.159187 | 5s2.5p3.(2D*).5d | 3D*  | 2   | 5s2.5p3.(2D*).6p | 3F   | 3   |    |        |  L10579  |
         488.105    |         488.104+   |        2 |      |      |  20.274814  -   22.814221 | 5s.5p5           | 1P*  | 1   | 5s2.5p3.(2P*).6p | 1D   | 2   |    |        |  L10579  |
         490.6420   |         490.637+   |       0u |      |      |  23.108676  -   25.634973 | 5s2.5p3.(4S*).6d | 3D*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 4   |    |        |   L7270  |
         491.887    |         491.888+   |        1 |      |      |  20.061881  -   22.581755 | 5s2.5p3.(2D*).5d | 1D*  | 2   | 5s2.5p3.(2P*).6p | 3S   | 1   |    |        |  L10579  |
         492.672    |         492.683+   |       1a |      |      |  20.117672  -   22.633479 | 5s2.5p3.(2D*).6p | 3D   | 2   | 5s2.5p3.(4S*).6d | 5D*  | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         492.751    |         492.750+   |        5 |      |      |  18.324543  -   20.840008 | 5s2.5p3.(2D*).5d | 3S*  | 1   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |  L10579  |
         494.3570   |         494.354+   |        0 |      |      |  20.117672  -   22.624976 | 5s2.5p3.(2D*).6p | 3D   | 2   | 5s2.5p3.(4S*).7s | 5S*  | 2   |    |        |   L7270  |
         495.253    |         495.257+   |        1 |      |      |  22.107136  -   24.609869 | 5s2.5p3.(2D*).4f | 3G   | 3   | 5s2.5p3.(2D*).6d | 3P*  | 2   |    |        |  L10579  |
         499.610    |         499.611+   |        0 |      |      |  20.627754  -   23.108676 | 5s2.5p3.(4S*).4f | 5F   | 3   | 5s2.5p3.(4S*).6d | 3D*  | 3   |    |        |  L10579  |
         500.853    |         500.853+   |       23 |      |      |  17.448412  -   19.923182 | 5s2.5p3.(2P*).5d | 3P*  | 1   | 5s2.5p3.(2D*).6p | 3F   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         502.301    |         502.294+   |        3 |      |      |  22.747747  -   25.215415 | 5s2.5p3.(2D*).4f | 1P   | 1   | 5s2.5p3.(2D*).6d | 1D*  | 2   |    |        |  L10579  |
         502.6700   |         502.677+   |       0u |      |      |  20.159187  -   22.624976 | 5s2.5p3.(2D*).6p | 3F   | 3   | 5s2.5p3.(4S*).7s | 5S*  | 2   |    |        |   L7270  |
         503.862    |         503.868+   |        2 |      |      |  19.080325  -   21.540286 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(4S*).4f | 3F   | 2   |    |        |  L10579  |
         504.006    |         503.987+   |      1bl |      |      |  22.814221  -   25.273604 | 5s2.5p3.(2P*).6p | 1D   | 2   | 5s2.5p3.(2D*).6d | 1F*  | 3   |    |        |  L10579  |
         504.140    |         504.139+   |        9 |      |      |  19.267256  -   21.725894 | 5s2.5p3.(2P*).5d | 3D*  | 1   | 5s2.5p3.(2P*).6p | 3D   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         507.053    |         507.064+   |       1h |      |      |  18.395552  -   20.840008 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |     u16  |
         510.733    |         510.735+   |       14 |      |      |  16.518912  -   18.945798 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(4S*).6p | 3P   | 0   |    |        |  L10579  |
         511.453    |         511.455+   |        1 |      |      |  17.735716  -   20.159187 | 5s2.5p3.(2D*).6s | 1D*  | 2   | 5s2.5p3.(2D*).6p | 3F   | 3   |    |        |  L10579  |
         514.298    |         514.298+   |        6 |      |      |  17.749112  -   20.159187 | 5s2.5p3.(2D*).5d | 3D*  | 3   | 5s2.5p3.(2D*).6p | 3F   | 3   |    |        |  L10579  |
         514.803    |         514.803+   |        1 |      |      |  20.204155  -   22.611867 | 5s2.5p3.(2P*).5d | 1F*  | 3   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         520.367    |         520.376+   |       1* |      |      |  18.014920  -   20.396845 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2D*).6p | 1P   | 1   |    |        |  L10579  |
         520.367    |         520.369+   |       1* |      |      |  17.735716  -   20.117672 | 5s2.5p3.(2D*).6s | 1D*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 2   |    |        |  L10579  |
         522.362    |         522.361+   |       11 |      |      |  18.014920  -   20.387793 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2D*).6p | 1F   | 3   |    |        |  L10579  |
         522.999    |         523.003+   |        1 |      |      |  22.485377  -   24.855339 | 5s2.5p3.(2D*).4f | 3H   | 5   | 5s2.5p3.(2D*).6d | 3G*  | 5   |    |        |  L10579  |
         523.310    |         523.312+   |        3 |      |      |  17.749112  -   20.117672 | 5s2.5p3.(2D*).5d | 3D*  | 3   | 5s2.5p3.(2D*).6p | 3D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         523.396    |         523.381+   |        1 |      |      |  19.704573  -   22.072824 | 5s2.5p3.(2P*).6s | 3P*  | 2   | 5s2.5p3.(2P*).6p | 3P   | 1   |    |        |  L10579  |
         523.892    |         523.890+   |       16 |      |      |  18.324543  -   20.690494 | 5s2.5p3.(2D*).5d | 3S*  | 1   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |  L10579  |
         524.267    |         524.269+   |        1 |      |      |  22.485377  -   24.849617 | 5s2.5p3.(2D*).4f | 3H   | 5   | 5s2.5p3.(2D*).6d | 3F*  | 4   |    |        |  L10579  |
         525.3960   |         525.400+   |        1 |      |      |  19.704573  -   22.063723 | 5s2.5p3.(2P*).6s | 3P*  | 2   | 5s2.5p3.(2P*).6p | 3D   | 2   |    |        |   L7270  |
         527.1350   |         527.132+   |        2 |      |      |  22.526062  -   24.877458 | 5s2.5p3.(2D*).4f | 3H   | 4   | 5s2.5p3.(2D*).6d | 3D*  | 3   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         529.292    |         529.294+   |        4 |      |      |  16.139486  -   18.481279 | 5s2.5p3.(2D*).5d | 3F*  | 4   | 5s2.5p3.(4S*).6p | 5P   | 3   |    |        |  L10579  |
         531.097    |         531.097+   |        7 |      |      |  16.518912  -   18.852755 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(4S*).6p | 3P   | 2   |    |        |  L10579  |
         531.6580   |         531.671+   |        0 |      |      |  18.395552  -   20.726877 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 1   |    |        |   L7270  |
         531.8300   |         531.857+   |        0 |      |      |  22.814221  -   25.144727 | 5s2.5p3.(2P*).6p | 1D   | 2   | 5s2.5p3.(2D*).6d | 1P*  | 1   |    |        |   L7270  |
         532.1570   |         532.138+   |      1bl |      |      |  22.526062  -   24.855339 | 5s2.5p3.(2D*).4f | 3H   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 5   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         532.280    |         532.288+   |        1 |      |      |  22.886795  -   25.215415 | 5s2.5p3.(2P*).6p | 3D   | 3   | 5s2.5p3.(2D*).6d | 1D*  | 2   |    |        |  L10579  |
         533.2980   |         533.275+   |      0bl |      |      |  20.627754  -   22.952066 | 5s2.5p3.(4S*).4f | 5F   | 3   | 5s2.5p3.(4S*).6d | 3D*  | 2   |    |        |   L7270  |
         534.717    |         534.720+   |        5 |      |      |  18.395552  -   20.713584 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 2   |    |        |  L10579  |
         534.787    |         534.788+   |        6 |      |      |  22.485377  -   24.803113 | 5s2.5p3.(2D*).4f | 3H   | 5   | 5s2.5p3.(2D*).6d | 3G*  | 4   |    |        |  L10579  |
         536.439    |         536.441+   |        1 |      |      |  20.204155  -   22.514749 | 5s2.5p3.(2P*).5d | 1F*  | 3   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         536.703    |         536.705+   |       14 |      |      |  17.613725  -   19.923182 | 5s2.5p3.(2D*).5d | 3D*  | 2   | 5s2.5p3.(2D*).6p | 3F   | 2   |    |        |  L10579  |
         537.101    |         537.102+   |        2 |      |      |  15.913266  -   18.221018 | 5s2.5p3.(2D*).5d | 3G*  | 3   | 5s2.5p3.(4S*).6p | 5P   | 2   |    |        |  L10579  |
         537.283    |         537.290+   |       3a |      |      |  20.274814  -   22.581755 | 5s.5p5           | 1P*  | 1   | 5s2.5p3.(2P*).6p | 3S   | 1   |    |        |  L10579  |
         538.415    |         538.419+   |        1 |      |      |  19.761616  -   22.063723 | 5s2.5p3.(2P*).6s | 1P*  | 1   | 5s2.5p3.(2P*).6p | 3D   | 2   |    |        |  L10579  |
         538.664    |         538.667+   |        6 |      |      |  17.412067  -   19.713113 | 5s2.5p3.(2P*).5d | 3P*  | 0   | 5s2.5p3.(2D*).6p | 3D   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         540.101    |         540.100+   |       17 |      |      |  18.395552  -   20.690494 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |  L10579  |
         541.349    |         541.349+   |       10 |      |      |  18.400847  -   20.690494 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |  L10579  |
         542.6680   |         542.685+   |      0bl |      |      |  20.668056  -   22.952066 | 5s2.5p3.(2D*).6p | 3D   | 3   | 5s2.5p3.(4S*).6d | 3D*  | 2   |    |        |   L7270  |
         543.1380   |         543.163+   |        0 |      |      |  22.581755  -   24.863755 | 5s2.5p3.(2P*).6p | 3S   | 1   | 5s2.5p3.(2D*).7s | 1D*  | 2   |    |        |   L7270  |
         544.8540   |         544.852+   |        0 |      |      |  22.526062  -   24.800987 | 5s2.5p3.(2D*).4f | 3H   | 4   | 5s2.5p3.(2D*).7s | 3D*  | 3   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         545.306    |         545.306+   |        5 |      |      |  19.267256  -   21.540286 | 5s2.5p3.(2P*).5d | 3D*  | 1   | 5s2.5p3.(4S*).4f | 3F   | 2   |    |        |  L10579  |
         545.432    |         545.433+   |        3 |      |      |  18.395552  -   20.668056 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 3   |    |        |     u16  |
         546.212    |         546.212+   |        1 |      |      |  22.107136  -   24.376398 | 5s2.5p3.(2D*).4f | 3G   | 3   | 5s2.5p3.(2D*).6d | 3F*  | 3   |    |        |  L10579  |
         547.094    |         547.097+   |        2 |      |      |  22.611867  -   24.877458 | 5s2.5p3.(2D*).4f | 3D   | 3   | 5s2.5p3.(2D*).6d | 3D*  | 3   |    |        |  L10579  |
         548.119    |         548.123+   |        1 |      |      |  22.952066  -   25.213415 | 5s2.5p3.(4S*).6d | 3D*  | 2   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         550.398    |         550.399+   |        2 |      |      |  18.416057  -   20.668056 | 5s2.5p3.(2P*).5d | 3F*  | 4   | 5s2.5p3.(2D*).6p | 3D   | 3   |    |        |  L10579  |
         550.965    |         550.947+   |       3* |      |      |  22.747747  -   24.997506 | 5s2.5p3.(2D*).4f | 1P   | 1   | 5s2.5p3.(2D*).6d | 3P*  | 0   |    |        |  L10579  |
         550.965    |         550.985+   |       3* |      |      |  18.324543  -   20.574147 | 5s2.5p3.(2D*).5d | 3S*  | 1   | 5s2.5p3.(2D*).6p | 3P   | 0   |    |        |  L10579  |
         551.053    |         551.055+   |        2 |      |      |  18.400847  -   20.650166 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(2D*).6p | 3F   | 4   |    |        |  L10579  |
         552.433    |         552.436+   |        8 |      |      |  19.080325  -   21.324020 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         553.3610   |         553.363+   |        0 |      |      |  20.274814  -   22.514749 | 5s.5p5           | 1P*  | 1   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |   L7270  |
         553.7200   |         553.722+   |        0 |      |      |  20.713584  -   22.952066 | 5s2.5p3.(2D*).6p | 3P   | 2   | 5s2.5p3.(4S*).6d | 3D*  | 2   |    |        |   L7270  |
         554.0330   |         554.044+   |        0 |      |      |  20.387793  -   22.624976 | 5s2.5p3.(2D*).6p | 1F   | 3   | 5s2.5p3.(4S*).7s | 5S*  | 2   |    |        |   L7270  |
         554.5610   |         554.582+   |        0 |      |      |  22.814221  -   25.049232 | 5s2.5p3.(2P*).6p | 1D   | 2   | 5s2.5p3.(2D*).6d | 3P*  | 1   |    |        |   L7270  |
         554.805    |         554.806+   |        2 |      |      |  18.416057  -   20.650166 | 5s2.5p3.(2P*).5d | 3F*  | 4   | 5s2.5p3.(2D*).6p | 3F   | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         555.278    |         555.280+   |        5 |      |      |  18.395552  -   20.627754 | 5s2.5p3.(2D*).5d | 3P*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 3   |    |        |  L10579  |
         556.583    |         556.600+   |       1a |      |      |  18.400847  -   20.627754 | 5s2.5p3.(2D*).5d | 1F*  | 3   | 5s2.5p3.(4S*).4f | 5F   | 3   |    |        |  L10579  |
         556.7880   |         556.780+   |        0 |      |      |  22.107136  -   24.333325 | 5s2.5p3.(2D*).4f | 3G   | 3   | 5s2.5p3.(2D*).6d | 3G*  | 3   |    |        |   L7270  |
         557.0070   |         557.000+   |       0* |      |      |  22.072824  -   24.298134 | 5s2.5p3.(2P*).6p | 3P   | 1   | 5s2.5p3.(2D*).6d | 3F*  | 2   |    |        |   L7270  |
         557.0070   |         557.030+   |       0* |      |      |  20.726877  -   22.952066 | 5s2.5p3.(4S*).4f | 5F   | 1   | 5s2.5p3.(4S*).6d | 3D*  | 2   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         560.433    |         560.428+   |        4 |      |      |  18.416057  -   20.627754 | 5s2.5p3.(2P*).5d | 3F*  | 4   | 5s2.5p3.(4S*).4f | 5F   | 3   |    |        |  L10579  |
         561.018    |         561.019+   |        2 |      |      |  18.416057  -   20.625425 | 5s2.5p3.(2P*).5d | 3F*  | 4   | 5s2.5p3.(4S*).4f | 5F   | 4   |    |        |  L10579  |
         564.126    |         564.122+   |        1 |      |      |  22.179182  -   24.376398 | 5s2.5p3.(2D*).4f | 3G   | 4   | 5s2.5p3.(2D*).6d | 3F*  | 3   |    |        |  L10579  |
         565.387    |         565.398+   |        1 |      |      |  18.647749  -   20.840008 | 5s2.5p3.(2P*).5d | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |  L10579  |
         565.724    |         565.723+   |        1 |      |      |  22.107136  -   24.298134 | 5s2.5p3.(2D*).4f | 3G   | 3   | 5s2.5p3.(2D*).6d | 3F*  | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         566.385    |         566.386+   |        1 |      |      |  22.179182  -   24.367615 | 5s2.5p3.(2D*).4f | 3G   | 4   | 5s2.5p3.(2D*).6d | 1G*  | 4   |    |        |  L10579  |
         566.6270   |         566.637+   |        2 |      |      |  17.735716  -   19.923182 | 5s2.5p3.(2D*).6s | 1D*  | 2   | 5s2.5p3.(2D*).6p | 3F   | 2   |    |        |   L7270  |
         570.124    |         570.128+   |        3 |      |      |  17.749112  -   19.923182 | 5s2.5p3.(2D*).5d | 3D*  | 3   | 5s2.5p3.(2D*).6p | 3F   | 2   |    |        |  L10579  |
         571.1800   |         571.169+   |        0 |      |      |  22.814221  -   24.984329 | 5s2.5p3.(2P*).6p | 1D   | 2   | 5s2.5p3.(2D*).6d | 3D*  | 2   |    |        |   L7270  |
         574.867    |         574.874+   |        6 |      |      |  16.696632  -   18.852755 | 5s2.5p3.(2D*).6s | 3D*  | 2   | 5s2.5p3.(4S*).6p | 3P   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         575.403    |         575.402+   |        4 |      |      |  22.179182  -   24.333325 | 5s2.5p3.(2D*).4f | 3G   | 4   | 5s2.5p3.(2D*).6d | 3G*  | 3   |    |        |  L10579  |
         576.194    |         576.194+   |        1 |      |      |  19.172838  -   21.324020 | 5s2.5p3.(2D*).5d | 3P*  | 1   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
         578.051    |         578.052+   |        2 |      |      |  18.014920  -   20.159187 | 5s2.5p3.(2P*).5d | 3F*  | 2   | 5s2.5p3.(2D*).6p | 3F   | 3   |    |        |  L10579  |
         585.755    |         585.761+   |        3 |      |      |  16.518912  -   18.634961 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(4S*).6p | 3P   | 1   |    |        |  L10579  |
         590.4130   |         590.409+   |        0 |      |      |  17.613725  -   19.713113 | 5s2.5p3.(2D*).5d | 3D*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 1   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         591.360    |         591.337+   |      (1) |      |      |  20.690494  -   22.786590 | 5s2.5p3.(4S*).4f | 5F   | 2   | 5s2.5p3.(4S*).7s | 3S*  | 1   |    |        |  L10579  |
         596.115    |         596.111+   |    (10)H |      |      |  23.134106  -   25.213415 | 5s2.5p3.(4S*).6d | 3D*  | 1   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
         597.000    |         596.995+   |      (1) |      |      |  18.198584  -   20.274814 | 5s2.5p3.(4S*).6p | 5P   | 1   | 5s.5p5           | 1P*  | 1   |    |        |  L10579  |
         602.651    |         602.645+   |       1a |      |      |  19.267256  -   21.324020 | 5s2.5p3.(2P*).5d | 3D*  | 1   | 5s2.5p3.(2D*).6p | 1D   | 2   |    |        |  L10579  |
         603.5310   |         603.516+   |        0 |      |      |  18.221018  -   20.274814 | 5s2.5p3.(4S*).6p | 5P   | 2   | 5s.5p5           | 1P*  | 1   |    |        |   L7270  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         606.035    |         606.036+   |      (1) |      |      |  20.061881  -   22.107136 | 5s2.5p3.(2D*).5d | 1D*  | 2   | 5s2.5p3.(2D*).4f | 3G   | 3   |    |        |  L10579  |
         606.4500   |         606.443+   |        0 |      |      |  23.100845  -   25.144727 | 5s2.5p3.(2P*).6p | 3P   | 2   | 5s2.5p3.(2D*).6d | 1P*  | 1   |    |        |   L7270  |
         611.035    |         611.038+   |        3 |      |      |  20.625425  -   22.653938 | 5s2.5p3.(4S*).4f | 5F   | 4   | 5s2.5p3.(4S*).6d | 5D*  | 4   |    |        |  L10579  |
         611.178    |         611.179+   |       0a |      |      |  22.827292  -   24.855339 | 5s2.5p3.(2D*).4f | 3G   | 5   | 5s2.5p3.(2D*).6d | 3G*  | 5   |    |        |  L10579  |
         611.190    |         611.192+   |       0a |      |      |  19.080325  -   21.108328 | 5s2.5p3.(2P*).5d | 3D*  | 2   | 5s2.5p3.(4S*).4f | 3F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
