-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |  Rel. |    Aki    | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |   Line  |
     Wavelength     |     Wavelength     |  Int. |  (s^-1)   |      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |   Ref.  |
      Vac (nm)      |      Vac (nm)      |       |           |      |                           | Conf.          | Term  | J    | Conf.          | Term  | J    |    |        |         |
         395.473    |         395.4748+  |  20hl |           |      |  14.227321  -   17.361506 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         396.215    |         396.2146+  |     0 |           |      |  15.444847  -   18.573180 | 5p4.(3P<1>).6p | 2[1]* | 1/2  | 5p4.(1D<2>).7s | 2[2]  | 3/2  |    |        |  L6991  |
         397.258    |         397.2615+  |  50Hl |           |      |  15.977496  -   19.097586 | 5p4.(1D<2>).6p | 2[3]* | 5/2  | 5p4.(1D<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         397.559    |         397.5600+  |     4 |           |      |  11.906634  -   15.024380 | 5p4.(3P<2>).5d | 2[2]  | 3/2  | 5p4.(3P<1>).6p | 2[0]* | 1/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         397.898    |         397.8999+  |    2h |           |      |  14.246423  -   17.361506 | 5p4.(1D<2>).5d | 2[4]  | 9/2  | 5p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         398.041    |         398.0398+  |    2h |           |      |  14.247518  -   17.361506 | 5p4.(1D<2>).5d | 2[4]  | 7/2  | 5p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         398.121    |         398.1165+  |    1h |           |      |  15.977496  -   19.090885 | 5p4.(1D<2>).6p | 2[3]* | 5/2  | 5p4.(1D<2>).6d | 2[3]  | 7/2  |    |        |  L6925  |
         399.033    |         399.0298+  |  60Hl |           |      |  14.093642  -   17.199905 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(3P<2>).6d | 2[0]  | 1/2  |    |        |  L6925  |
         399.605    |         399.6045+  |     3 |           |      |  13.254670  -   16.356465 | 5p4.(3P<1>).6s | 2[1]  | 1/2  | 5p4.(1D<2>).6p | 2[2]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         400.055    |         400.0526+  |    5h |           |      |  14.247518  -   17.345839 | 5p4.(1D<2>).5d | 2[4]  | 7/2  | 5p4.(3P<2>).4f | 2[5]* | 9/2  |    |        |  L6925  |
         400.235    |         400.2321+  |  80Hl |           |      |  15.411479  -   18.508411 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         400.309    |         400.3249+  |     1 |           |      |  15.264010  -   18.360224 | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).6d | 2[1]  | 3/2  |    |        |  L6991  |
         400.846    |         400.8374+  |    1H |           |      |  16.076702  -   19.168958 | 5p4.(1D<2>).6p | 2[1]* | 3/2  | 5p4.(1D<2>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         401.656    |         401.6586+  |    2h |           |      |  15.411479  -   18.497412 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(1S<0>).6p | 2[1]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         401.786    |         401.7876+  |    2h |           |      |  15.382727  -   18.467670 | 5p4.(1D<2>).5d | 2[1]  | 3/2  | 5p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         402.519    |         402.5170+  |    30 |           |      |  13.378453  -   16.457805 | 5p4.(3P<1>).5d | 2[1]  | 3/2  | 5p4.(1D<2>).6p | 2[1]* | 1/2  |    |        |  L6925  |
         402.620    |         402.6153+  |   5Hl |           |      |  15.281623  -   18.360224 | 5p4.(3P<1>).6p | 2[2]* | 3/2  | 5p4.(3P<1>).6d | 2[1]  | 3/2  |    |        |  L6925  |
         402.682    |         402.6894+  |     0 |           |      |  13.313639  -   16.391673 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[2]* | 5/2  |    |        |  L6991  |
         402.797    |         402.7885+  |    3h |           |      |  14.247518  -   17.324794 | 5p4.(1D<2>).5d | 2[4]  | 7/2  | 5p4.(3P<2>).7p | 2[3]* | 7/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         402.982    |         402.9843+  |    1- |           |      |  14.929541  -   18.005323 | 5p4.(3P<0>).6p | 2[1]* | 1/2  | 5p4.(3P<1>).6d | 2[1]  | 1/2  |    |        |  L6925  |
         403.587    |         403.5897+  |     1 |           |      |  12.008884  -   15.080052 | 5p4.(3P<2>).5d | 2[1]  | 1/2  | 5p4.(3P<0>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         403.729    |         403.7315+  |   100 |           |      |  13.860463  -   16.930552 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(3P<2>).6d | 2[1]  | 1/2  |    |        |  L6925  |
         403.759    |         403.7543+  |   200 |           |      |  15.024380  -   18.094296 | 5p4.(3P<1>).6p | 2[0]* | 1/2  | 5p4.(3P<1>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         403.969    |         403.9690+  |    1- |           |      |  14.227321  -   17.295605 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[2]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         404.464    |         404.4674+  |    6H |           |      |  15.977496  -   19.042000 | 5p4.(1D<2>).6p | 2[3]* | 5/2  | 5p4.(1D<2>).6d | 2[1]  | 3/2  |    |        |  L6925  |
         404.490    |         404.4905+  |    8H |           |      |  16.076702  -   19.141031 | 5p4.(1D<2>).6p | 2[1]* | 3/2  | 5p4.(1D<2>).6d | 2[1]  | 1/2  |    |        |  L6925  |
         405.127    |         405.1258+  |   10h |           |      |  15.080052  -   18.139575 | 5p4.(3P<0>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         405.746    |         405.7473+  |  200H |           |      |  13.881133  -   16.935970 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).6d | 2[4]  | 7/2  |    |        |  L6925  |
         406.212    |         406.2119+  |     6 |           |      |  13.881133  -   16.932476 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(1S<0>).5d | 2[2]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         406.653    |         406.6581+  |       |           |      |  16.430240  -   19.478235 | 5p4.(3P<2>).7s | 2[2]  | 5/2  | 5p4.(1D<2>).4f | 2[3]* | 7/2  |    |        |  L6925  |
         407.210    |         407.2132+  |    6h |           |      |  14.073739  -   17.117580 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(1S<0>).5d | 2[2]  | 3/2  |    |        |  L6925  |
         407.350    |         407.3489+  |    15 |           |      |  13.313639  -   16.356465 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[2]* | 3/2  |    |        |  L6925  |
         409.188    |         409.1922+  |    3h |           |      |  14.227321  -   17.256441 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         409.889    |         409.8935+  |  100h |           |      |  14.093642  -   17.117580 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(1S<0>).5d | 2[2]  | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         410.034    |         410.0332+  |    20 |           |      |  11.906634  -   14.929541 | 5p4.(3P<2>).5d | 2[2]  | 3/2  | 5p4.(3P<0>).6p | 2[1]* | 1/2  |    |        |  L6925  |
         410.097    |         410.0952+  |    1h |           |      |  14.227321  -   17.249770 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).7p | 2[2]* | 5/2  |    |        |  L6925  |
         410.310    |         410.3078+  |   8hl |           |      |  16.076702  -   19.097586 | 5p4.(1D<2>).6p | 2[1]* | 3/2  | 5p4.(1D<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         410.495    |         410.4940+  |    40 |           |      |  13.057189  -   16.076702 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         411.041    |         411.0408+  |    30 |           |      |  12.008884  -   15.024380 | 5p4.(3P<2>).5d | 2[1]  | 1/2  | 5p4.(3P<1>).6p | 2[0]* | 1/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         411.214    |         411.2116+  |  30Hl |           |      |  15.080052  -   18.094296 | 5p4.(3P<0>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         411.242    |         411.2410+  |     0 |           |      |  15.281623  -   18.295651 | 5p4.(3P<1>).6p | 2[2]* | 3/2  | 5p4.(3P<2>).8s | 2[2]  | 3/2  |    |        |  L6991  |
         411.326    |         411.3212+  |     2 |           |      |  15.382727  -   18.396168 | 5p4.(1D<2>).5d | 2[1]  | 3/2  | 5p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         411.352    |         411.3514+  |     2 |           |      |  13.378453  -   16.391673 | 5p4.(3P<1>).5d | 2[1]  | 3/2  | 5p4.(1D<2>).6p | 2[2]* | 5/2  |    |        |  L6925  |
         412.186    |         412.1836+  |    5h |           |      |  14.227321  -   17.234457 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         413.101    |         413.0984+  |    20 |           |      |  13.391196  -   16.391673 | 5p4.(3P<0>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[2]* | 5/2  |    |        |  L6925  |
         413.124    |         413.1408+  |     0 |           |      |  15.264010  -   18.264179 | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).8s | 2[2]  | 5/2  |    |        |  L6991  |
         413.881    |         413.8826+  |    3h |           |      |  15.382727  -   18.377519 | 5p4.(1D<2>).5d | 2[1]  | 3/2  | 5p4.(1S<0>).6p | 2[1]* | 1/2  |    |        |  L6925  |
         414.819    |         414.8151+  |   2h* |           |      |  14.479258  -   17.467318 | 5p4.(3P<2>).6p | 2[1]* | 3/2  | 5p4.(3P<0>).7s | 2[0]  | 1/2  |    |        |  L6925  |
         414.819    |         414.8187+  |   2h* |           |      |  14.246423  -   17.234457 | 5p4.(1D<2>).5d | 2[4]  | 9/2  | 5p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         415.274    |         415.2836+  |     1 |           |      |  15.411479  -   18.396168 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         415.465    |         415.4635+  |     2 |           |      |  14.246423  -   17.229820 | 5p4.(1D<2>).5d | 2[4]  | 9/2  | 5p4.(3P<2>).4f | 2[4]* | 9/2  |    |        |  L6925  |
         415.617    |         415.6160+  |    2h |           |      |  14.247518  -   17.229820 | 5p4.(1D<2>).5d | 2[4]  | 7/2  | 5p4.(3P<2>).4f | 2[4]* | 9/2  |    |        |  L6925  |
         415.804    |         415.8056+  |  200H |           |      |  15.024380  -   18.005323 | 5p4.(3P<1>).6p | 2[0]* | 1/2  | 5p4.(3P<1>).6d | 2[1]  | 1/2  |    |        |  L6925  |
         416.216    |         416.2147+  |    60 |           |      |  13.378453  -   16.356465 | 5p4.(3P<1>).5d | 2[1]  | 3/2  | 5p4.(1D<2>).6p | 2[2]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         417.099    |         417.0974+  |   8Hl |           |      |  16.125876  -   19.097586 | 5p4.(1D<2>).6p | 2[3]* | 7/2  | 5p4.(1D<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         418.010    |         417.9994+  | 1000* |           |      |  16.076702  -   19.042000 | 5p4.(1D<2>).6p | 2[1]* | 3/2  | 5p4.(1D<2>).6d | 2[1]  | 3/2  |    |        |  L6925  |
         418.010    |         418.0097+  | 1000* |           |      |  13.860463  -   16.825687 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(3P<2>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         418.029    |         418.0401+  |     1 |           |      |  16.125876  -   19.090885 | 5p4.(1D<2>).6p | 2[3]* | 7/2  | 5p4.(1D<2>).6d | 2[3]  | 7/2  |    |        |  L5583  |
         419.315    |         419.3147+  |  500h |           |      |  15.977496  -   18.933493 | 5p4.(1D<2>).6p | 2[3]* | 5/2  | 5p4.(1D<2>).6d | 2[4]  | 7/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         419.781    |         419.7795+  |   10H |           |      |  15.264010  -   18.216733 | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).6d | 2[3]  | 5/2  |    |        |  L6925  |
         420.125    |         420.1249+  |   15H |           |      |  15.409928  -   18.360224 | 5p4.(3P<1>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).6d | 2[1]  | 3/2  |    |        |  L6925  |
         420.322    |         420.3201+  |     5 |           |      |  13.442747  -   16.391673 | 5p4.(3P<1>).5d | 2[3]  | 7/2  | 5p4.(1D<2>).6p | 2[2]* | 5/2  |    |        |  L6925  |
         420.848    |         420.846+   |  400h |           |      |  13.860463  -   16.805702 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(3P<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         420.947    |         420.944+   |  200h |           |      |  13.881133  -   16.825687 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).6d | 2[2]  | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         421.372    |         421.372+   |  400h |           |      |  14.929541  -   17.871102 | 5p4.(3P<0>).6p | 2[1]* | 1/2  | 5p4.(3P<0>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         421.469    |         421.470+   |     6 |           |      |  13.135822  -   16.076702 | 5p4.(3P<2>).5d | 2[0]  | 1/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         421.530    |         421.520+   |     0 |           |      |  16.430240  -   19.370770 | 5p4.(3P<2>).7s | 2[2]  | 5/2  | 5p4.(1D<2>).4f | 2[2]* | 5/2  |    |        |  L6991  |
         421.560    |         421.562+   |   200 |           |      |  11.539016  -   14.479258 | 5p4.(3P<2>).6s | 2[2]  | 5/2  | 5p4.(3P<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         422.300    |         422.299+   |  400h |           |      |  15.281623  -   18.216733 | 5p4.(3P<1>).6p | 2[2]* | 3/2  | 5p4.(3P<1>).6d | 2[3]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         423.720    |         423.719+   |       |           |      |  15.080052  -   18.005323 | 5p4.(3P<0>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).6d | 2[1]  | 1/2  |    |        |  L6925  |
         423.796    |         423.812+   |   3bl |           |      |  13.201244  -   16.125876 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(1D<2>).6p | 2[3]* | 7/2  |    |        |  L6991  |
         423.825    |         423.821+   |  500h |           |      |  13.881133  -   16.805702 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         424.388    |         424.388+   |    10 |           |      |  12.008884  -   14.929541 | 5p4.(3P<2>).5d | 2[1]  | 1/2  | 5p4.(3P<0>).6p | 2[1]* | 1/2  |    |        |  L6925  |
         424.441    |         424.439+   |    30 |           |      |  13.057189  -   15.977496 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(1D<2>).6p | 2[3]* | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         424.538    |         424.537+   |  500h |           |      |  13.881133  -   16.800766 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).6d | 2[3]  | 7/2  |    |        |  L6925  |
         425.016    |         425.019+   |       |           |      |  16.125876  -   19.042201 | 5p4.(1D<2>).6p | 2[3]* | 7/2  | 5p4.(1D<2>).6d | 2[3]  | 5/2  |    |        |  L6925  |
         425.157    |         425.157+   |  100H |           |      |  15.444847  -   18.360224 | 5p4.(3P<1>).6p | 2[1]* | 1/2  | 5p4.(3P<1>).6d | 2[1]  | 3/2  |    |        |  L6925  |
         426.357    |         426.362+   |  10h^ |           |      |  15.382727  -   18.289865 | 5p4.(1D<2>).5d | 2[1]  | 3/2  | 5p4.(3P<0>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         426.984    |         426.982+   |    40 |           |      |  12.541929  -   15.444847 | 5p4.(3P<0>).6s | 2[0]  | 1/2  | 5p4.(3P<1>).6p | 2[1]* | 1/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         429.517    |         429.526+   |    1a |           |      |  15.409928  -   18.295651 | 5p4.(3P<1>).6p | 2[1]* | 3/2  | 5p4.(3P<2>).8s | 2[2]  | 3/2  |    |        |  L6991  |
         429.640    |         429.639+   |  500h |           |      |  13.860463  -   16.745426 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(1D<2>).5d | 2[0]  | 1/2  |    |        |  L6925  |
         429.675    |         429.670+   |     2 |           |      |  15.411479  -   18.296237 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(3P<0>).4f | 2[3]* | 7/2  |    |        |  L6925  |
         430.621    |         430.621+   |    1h |           |      |  15.411479  -   18.289865 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(3P<0>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         431.051    |         431.043+   |  500h |           |      |  15.264010  -   18.139575 | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).6d | 2[2]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         432.182    |         432.181+   |    40 |           |      |  12.541929  -   15.409928 | 5p4.(3P<0>).6s | 2[0]  | 1/2  | 5p4.(3P<1>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         433.052    |         433.052+   |  1000 | 1.4e+08   |      |  14.073739  -   16.935970 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(3P<2>).6d | 2[4]  | 7/2  |    |  T8043 |  L6925  |
         433.581    |         433.581+   |    10 |           |      |  14.073739  -   16.932476 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(1S<0>).5d | 2[2]  | 5/2  |    |        |  L6925  |
         433.707    |         433.700+   |  30Hl |           |      |  15.281623  -   18.139575 | 5p4.(3P<1>).6p | 2[2]* | 3/2  | 5p4.(3P<1>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         434.256    |         434.262+   |   6Hl |           |      |  15.409928  -   18.264179 | 5p4.(3P<1>).6p | 2[1]* | 3/2  | 5p4.(3P<2>).8s | 2[2]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         435.728    |         435.710+   |     0 |           |      |  16.430240  -   19.275006 | 5p4.(3P<2>).7s | 2[2]  | 5/2  | 5p4.(1D<2>).4f | 2[1]* | 3/2  |    |        |  L6991  |
         436.705    |         436.703+   |   30H |           |      |  14.097673  -   16.935970 | 5p4.(3P<2>).6p | 2[3]* | 7/2  | 5p4.(3P<2>).6d | 2[4]  | 7/2  |    |        |  L6925  |
         436.920    |         436.917+   |  200H |           |      |  14.093642  -   16.930552 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(3P<2>).6d | 2[1]  | 1/2  |    |        |  L6925  |
         437.246    |         437.242+   |    2h |           |      |  14.097673  -   16.932476 | 5p4.(3P<2>).6p | 2[3]* | 7/2  | 5p4.(1S<0>).5d | 2[2]  | 5/2  |    |        |  L6925  |
         437.378    |         437.373+   |  100H |           |      |  14.479258  -   17.313207 | 5p4.(3P<2>).6p | 2[1]* | 3/2  | 5p4.(3P<2>).6d | 2[1]  | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         437.944    |         437.939+   |  10Hl |           |      |  15.264010  -   18.094296 | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         438.493    |         438.491+   |    60 |           |      |  11.266919  -   14.093642 | 5s.5p6         | 2S    | 1/2  | 5p4.(3P<2>).6p | 2[1]* | 1/2  |    |        |  L6925  |
         439.209    |         439.220+   |     0 |           |      |  13.254670  -   16.076702 | 5p4.(3P<1>).6s | 2[1]  | 1/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6991  |
         439.320    |         439.320+   |  500H |           |      |  15.080052  -   17.901446 | 5p4.(3P<0>).6p | 2[1]* | 3/2  | 5p4.(3P<0>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         439.577    |         439.577+   |  500H |           |      |  16.125876  -   18.945620 | 5p4.(1D<2>).6p | 2[3]* | 7/2  | 5p4.(1D<2>).6d | 2[4]  | 9/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         440.454    |         440.455+   |     1 |           |      |  15.977496  -   18.791617 | 5p4.(1D<2>).6p | 2[3]* | 5/2  | 5p4.(3P<2>).5g | 2[2]  | 5/2  |    |        |  L6991  |
         440.688    |         440.682+   |  200H |           |      |  15.281623  -   18.094296 | 5p4.(3P<1>).6p | 2[2]* | 3/2  | 5p4.(3P<1>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         441.484    |         441.475+   |  300* |           |      |  16.125876  -   18.933493 | 5p4.(1D<2>).6p | 2[3]* | 7/2  | 5p4.(1D<2>).6d | 2[4]  | 7/2  |    |        |  L6925  |
         441.484    |         441.482+   |  300* | 1.0e+08   |      |  13.584098  -   16.391673 | 5p4.(1D<2>).6s | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[2]* | 5/2  |    |  T8043 |  L6925  |
         441.607    |         441.603+   |  150H |           |      |  15.409928  -   18.216733 | 5p4.(3P<1>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).6d | 2[3]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         442.752    |         442.757+   |    2h |           |      |  15.977496  -   18.776987 | 5p4.(1D<2>).6p | 2[3]* | 5/2  | 5p4.(3P<2>).5g | 2[4]  | 7/2  |    |        |  L6925  |
         444.095    |         444.096+   |   50H |           |      |  15.080052  -   17.871102 | 5p4.(3P<0>).6p | 2[1]* | 3/2  | 5p4.(3P<0>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         444.813    |         444.813+   |  500H |           |      |  15.264010  -   18.050563 | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).6d | 2[3]  | 7/2  |    |        |  L6925  |
         445.132    |         445.130+   |    1H |           |      |  16.356465  -   19.141031 | 5p4.(1D<2>).6p | 2[2]* | 3/2  | 5p4.(1D<2>).6d | 2[1]  | 1/2  |    |        |  L6925  |
         446.219    |         446.219+   |  1000 |           |      |  14.097673  -   16.875446 | 5p4.(3P<2>).6p | 2[3]* | 7/2  | 5p4.(3P<2>).6d | 2[4]  | 9/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         446.460    |         446.463+   |    1^ |           |      |  13.201244  -   15.977496 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(1D<2>).6p | 2[3]* | 5/2  |    |        |  L6925  |
         446.577    |         446.564+   |       |           |      |  17.229820  -   20.00545  | 5p4.(3P<2>).4f | 2[4]* | 9/2  | 5p4.(3P<1>).5g | 2[4]  | 9/2  |    |        |  L6925  |
         447.090    |         447.089+   |    30 |           |      |  13.584098  -   16.356465 | 5p4.(1D<2>).6s | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[2]* | 3/2  |    |        |  L6925  |
         448.086    |         448.080+   |  500H |           |      |  14.479258  -   17.245493 | 5p4.(3P<2>).6p | 2[1]* | 3/2  | 5p4.(3P<2>).6d | 2[3]  | 5/2  |    |        |  L6925  |
         448.595    |         448.594+   |    20 |           |      |  13.313639  -   16.076702 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         448.860    |         448.850+   |    4H |           |      |  15.811370  -   18.572858 | 5p4.(1D<2>).5d | 2[2]  | 3/2  | 5p4.(3P<1>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         448.897    |         448.902+   |     0 |           |      |  17.229820  -   19.990991 | 5p4.(3P<2>).4f | 2[4]* | 9/2  | 5p4.(3P<1>).5g | 2[3]  | 7/2  |    |        |  L6991  |
         450.711    |         450.712+   |    5h |           |      |  15.747332  -   18.497412 | 5p4.(1D<2>).5d | 2[1]  | 1/2  | 5p4.(1S<0>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         450.897    |         450.902+   |    0a |           |      |  17.256441  -   20.005365 | 5p4.(3P<2>).4f | 2[3]* | 5/2  | 5p4.(3P<1>).5g | 2[4]  | 7/2  |    |        |  L6991  |
         452.186    |         452.185+   |  100h |           |      |  16.356465  -   19.097586 | 5p4.(1D<2>).6p | 2[2]* | 3/2  | 5p4.(1D<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         452.421    |         452.421+   |   200 |           |      |  12.541929  -   15.281623 | 5p4.(3P<0>).6s | 2[0]  | 1/2  | 5p4.(3P<1>).6p | 2[2]* | 3/2  |    |        |  L6925  |
         453.249    |         453.250+   |   200 |           |      |  13.391196  -   16.125876 | 5p4.(3P<0>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[3]* | 7/2  |    |        |  L6925  |
         453.509    |         453.505+   |    1h |           |      |  17.257832  -   19.990973 | 5p4.(3P<2>).7p | 2[1]* | 3/2  | 5p4.(3P<1>).5g | 2[3]  | 5/2  |    |        |  L6925  |
         453.692    |         453.687+   |  80H* |           |      |  14.093642  -   16.825687 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(3P<2>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         453.692    |         453.701+   |  80H* |           |      |  14.073739  -   16.805702 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(3P<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         454.089    |         454.086+   |  400h |           |      |  15.409928  -   18.139575 | 5p4.(3P<1>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).6d | 2[2]  | 5/2  |    |        |  L6925  |
