-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    Observed     |      Ritz       |  Rel. |     Aki     | Acc. |        Ei           Ek        |              Lower level              |              Upper level               |Type|           TP  |   Line  |
   Wavelength    |   Wavelength    |  Int. |   (s^-1)    |      |       (eV)         (eV)       |---------------------------------------|----------------------------------------|    |          Ref. |   Ref.  |
    Vac (nm)     |    Vac (nm)     |       |             |      |                               | Conf.                 | Term    | J   | Conf.                  | Term    | J   |    |               |         |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        104.8220 |        104.8220 | 1000r | 5.32e+08    | AA   |   0.00000000  -   11.82807116 | 3s2.3p6               | 1S      | 0   | 3s2.3p5.(2P*<1/2>).4s  | 2[1/2]* | 1   |    |         T7574 |  L2131  |
        106.6660 |        106.6660 |  500r | 1.320e+08   | A+   |   0.00000000  -   11.62359272 | 3s2.3p6               | 1S      | 0   | 3s2.3p5.(2P*<3/2>).4s  | 2[3/2]* | 1   |    |         T7574 |  L2131  |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    Observed     |      Ritz       |  Rel. |     Aki     | Acc. |        Ei           Ek        |              Lower level              |              Upper level               |Type|           TP  |   Line  |
   Wavelength    |   Wavelength    |  Int. |   (s^-1)    |      |       (eV)         (eV)       |---------------------------------------|----------------------------------------|    |          Ref. |   Ref.  |
    Air (nm)     |    Air (nm)     |       |             |      |                               | Conf.                 | Term    | J   | Conf.                  | Term    | J   |    |               |         |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        603.2127 |        603.2127 |    70 | 2.46e+06    | C    |  13.07571571  -   15.13054437 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3   | 3s2.3p5.(2P*<3/2>).5d  | 2[7/2]* | 4   |    | T1218n,T1164n |  L2634  |
        604.3223 |        604.3223 |    35 | 1.47e+06    | C    |  13.09487256  -   15.14592830 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[7/2]* | 3   |    |        T1218n |  L2634  |
        605.2723 |        605.2723 |    10 | 1.9e+05     | D+   |  12.90701530  -   14.95485204 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 2   |    |        T1218n |  L2634  |
        605.9372 |        605.9372 |    20 | 4.2e+05     | C    |  12.90701530  -   14.95260474 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 2   |    | T1218n,T1164n |  L2634  |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        606.4750 |       | 5.8e+04     | D    |  13.30222747  -   15.34600299 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).6d  | 2[7/2]* | 3   |    |        T1218n |         |
                 |        608.1244 |       | 7.5e+04     | D    |  13.32785705  -   15.3660895  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).8s  | 2[3/2]* | 1   |    |        T1218n |         |
                 |        608.5879 |       | 9.0e+03     |      |  13.15314387  -   15.1898239  | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 1   |    |        T1218n |         |
                 |        609.0785 |       | 3.0e+05     | D    |  13.27303810  -   15.30807770 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 0   | 3s2.3p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |        T1218n |         |
        609.8803 |        609.8803 |     7 | 5.2e+05     | D+   |  13.15314387  -   15.18550800 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |        T1218n |  L2634  |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        610.1161 |       | 3.3e+05     | D+   |  13.32785705  -   15.3594356  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).7s  | 2[1/2]* | 1   |    |        T1218n |         |
                 |        610.4590 |       | 3.4e+05     | D    |  13.32785705  -   15.3582946  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).7s  | 2[1/2]* | 0   |    |        T1218n |         |
        610.5635 |        610.5635 |    10 | 1.21e+06    | C    |  13.28263902  -   15.31272913 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).5d  | 2[5/2]* | 2   |    |        T1218n |  L2634  |
                 |        611.3466 |       | 4.7e+04     | D+   |  13.15314387  -   15.18063359 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |        T1218n |         |
                 |        611.9656 |       | 5.1e+04     | D+   |  13.28263902  -   15.30807770 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        612.1879 |       | 1.3e+04     | D    |  13.32785705  -   15.3525603  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).6d  | 2[5/2]* | 2   |    |        T1164n |         |
                 |        612.7416 |       | 1.1e+05     | D+   |  13.09487256  -   15.11774638 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 1   |    |        T1218n |         |
                 |        612.8724 |       | 8.6e+04     | D    |  13.32785705  -   15.3502992  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).6d  | 2[3/2]* | 2   |    |        T1164n |         |
        614.5441 |        614.5441 |    10 | 7.6e+05     | C    |  13.30222747  -   15.31916801 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).5d  | 2[5/2]* | 3   |    |        T1218n |  L2634  |
                 |        615.5238 |       | 5.1e+05     | D    |  13.17177770  -   15.18550800 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        616.5123 |       | 9.89e+04    | C    |  13.30222747  -   15.31272913 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).5d  | 2[5/2]* | 2   |    |        T1218n |         |
        617.0174 |        617.0174 |     7 | 5.0e+05     | C    |  13.17177770  -   15.18063359 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
        617.3096 |        617.3096 |    10 | 6.7e+05     | C    |  13.15314387  -   15.1610486  | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[5/2]* | 2   |    |        T1218n |  L2634  |
                 |        617.9419 |       | 6.6e+04     | D    |  13.30222747  -   15.30807770 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |        T1218n |         |
        621.2503 |        621.2503 |    10 | 3.9e+05     | D+   |  13.17177770  -   15.1669463  | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[5/2]* | 3   |    |        T1218n |  L2634  |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        621.5938 |        621.5939 |     5 | 5.7e+05     | D+   |  13.30222747  -   15.29629325 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).5d  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
                 |        623.0921 |       | 1.2e+04     | D    |  13.17177770  -   15.1610486  | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[5/2]* | 2   |    |        T1164n |         |
                 |        624.3390 |       | 1.3e+05     | D    |  13.32785705  -   15.3131553  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).6d  | 2[1/2]* | 0   |    |        T1218n |         |
                 |        624.4730 |       | 2.0e+04     | D    |  13.32785705  -   15.31272913 | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).5d  | 2[5/2]* | 2   |    |        T1218n |         |
                 |        624.8406 |       | 6.8e+04     | D    |  13.15314387  -   15.13684847 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 2   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        627.8645 |       | 2.0e+04     | D    |  13.17177770  -   15.14592830 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[7/2]* | 3   |    |        T1218n |         |
        629.6872 |        629.6873 |     7 | 9.0e+05     | D+   |  13.32785705  -   15.29629325 | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).5d  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
        630.7657 |        630.7657 |    15 | 6.0e+05     | D+   |  13.17177770  -   15.13684847 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
                 |        630.9160 |       | 7.6e+04     | D    |  13.15314387  -   15.11774638 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 1   |    |        T1218n |         |
                 |        636.4894 |       | 5.6e+05     | D+   |  13.15314387  -   15.10054371 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 0   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        636.9575 |        636.9575 |     7 | 4.2e+05     | D+   |  13.17177770  -   15.11774638 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 1   |    |        T1218n |  L2634  |
        638.4717 |        638.4717 |    20 | 4.21e+05    | C    |  12.90701530  -   14.84836899 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).6s  | 2[3/2]* | 1   |    |        T1218n |  L2634  |
        641.6307 |        641.6307 |    70 | 1.16e+06    | C    |  12.90701530  -   14.83881100 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).6s  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
                 |        643.1555 |       | 5.1e+04     | D    |  13.09487256  -   15.02208834 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 1   |    |        T1218n |         |
                 |        646.6552 |       | 1.5e+05     | D    |  13.27303810  -   15.1898239  | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 0   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        648.1145 |       | 9.4e+04     | D    |  13.27303810  -   15.18550800 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 0   | 3s2.3p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |        T1218n |         |
                 |        649.3969 |       | 3.1e+04     | D    |  13.09487256  -   15.00356588 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 1   |    |        T1164n |         |
                 |        651.3846 |       | 5.4e+04     | D    |  13.28263902  -   15.18550800 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |        T1164n |         |
        653.8112 |        653.8112 |    15 | 1.1e+05     | D+   |  13.07571571  -   14.97152236 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 3   |    |        T1218n |  L2634  |
                 |        659.6113 |       | 2.3e+04     | D    |  13.07571571  -   14.95485204 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 2   |    |        T1164n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        659.8678 |       | 3.6e+04     | D    |  13.30222747  -   15.18063359 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |        T1164n |         |
                 |        660.4011 |       | 2.8e+05     | D+   |  13.07571571  -   14.95260474 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 2   |    |        T1218n |         |
        660.4853 |        660.4853 |    15 | 1.3e+04     | D    |  13.09487256  -   14.97152236 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 3   |    |        T1218n |  L2634  |
                 |        663.2084 |       | 5.3e+04     | D    |  13.15314387  -   15.02208834 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 1   |    |        T1218n |         |
                 |        665.6938 |       | 3.1e+04     | D    |  13.32785705  -   15.1898239  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 1   |    |        T1164n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        666.0676 |        666.0677 |     5 | 7.8e+05     | D    |  13.15314387  -   15.0140655  | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 0   |    |        T1218n |  L2634  |
        666.4051 |        666.4051 |     5 | 1.5e+05     | D+   |  13.09487256  -   14.95485204 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 2   |    |        T1218n |  L2634  |
        667.7282 |        667.7281 |   100 | 2.36e+05    | B    |  11.62359272  -   13.47988682 | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 1   | 3s2.3p5.(2P*<1/2>).4p  | 2[1/2]  | 0   |    |         T5223 |  L2634  |
                 |        668.4788 |       | 3.9e+04     | D    |  13.28263902  -   15.13684847 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 2   |    |        T1218n |         |
                 |        669.8471 |       | 2.5e+04     | D    |  13.15314387  -   15.00356588 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        669.8874 |       | 1.6e+05     | D+   |  13.17177770  -   15.02208834 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 1   |    |        T1218n |         |
                 |        671.9219 |       | 2.4e+05     | D    |  13.27303810  -   15.11774638 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 0   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 1   |    |        T1218n |         |
                 |        672.2890 |       | 3.2e+04     | D    |  13.30222747  -   15.14592830 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[7/2]* | 3   |    |        T1218n |         |
        675.2834 |        675.2834 |   150 | 1.93e+06    | C    |  12.90701530  -   14.74254085 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).4d  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
                 |        675.4372 |       | 2.1e+05     | D    |  13.28263902  -   15.11774638 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        675.6163 |        675.6163 |     5 | 3.6e+05     | D+   |  13.30222747  -   15.13684847 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
        676.6612 |        676.6611 |    15 | 4.0e+05     | D+   |  13.17177770  -   15.00356588 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 1   |    |        T1218n |  L2634  |
                 |        677.9926 |       | 1.21e+05    | C    |  13.47988682  -   15.30807770 | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 0   | 3s2.3p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |        T1164n |         |
                 |        681.8289 |       | 2.0e+05     | D    |  13.28263902  -   15.10054371 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 0   |    |        T1218n |         |
                 |        682.7249 |       | 2.4e+05     | D    |  13.30222747  -   15.11774638 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        685.1884 |       | 6.7e+04     | D    |  13.32785705  -   15.13684847 | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[3/2]* | 2   |    |        T1218n |         |
        687.1289 |        687.1289 |   150 | 2.78e+06    | C    |  12.90701530  -   14.71089810 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).4d  | 2[1/2]* | 1   |    |        T1218n |  L2634  |
        687.9582 |        687.9583 |     5 | 1.8e+05     | D+   |  13.15314387  -   14.95485204 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 2   |    |        T1218n |  L2634  |
                 |        688.7088 |       | 1.3e+05     | D+   |  13.17177770  -   14.97152236 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 3   |    |        T1218n |         |
        688.8174 |        688.8174 |    10 | 2.5e+05     | D+   |  13.15314387  -   14.95260474 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        692.5009 |       | 1.2e+05     | D+   |  13.32785705  -   15.11774638 | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 1   |    |        T1218n |         |
        693.7664 |        693.7664 |    50 | 3.08e+06    | C    |  12.90701530  -   14.6936397  | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).4d  | 2[1/2]* | 0   |    |        T1218n |  L2634  |
        695.1478 |        695.1477 |     7 | 2.2e+05     | D    |  13.17177770  -   14.95485204 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[5/2]* | 2   |    |        T1218n |  L2634  |
        696.0250 |        696.0250 |     7 | 2.4e+05     | D    |  13.17177770  -   14.95260474 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
        696.5431 |        696.5430 | 10000 | 6.4e+06     | B+   |  11.54835442  -   13.32785705 | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4p  | 2[1/2]  | 1   |    |         T5223 |  L2634  |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        699.2212 |       | 7.5e+05     | D+   |  13.32785705  -   15.10054371 | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<3/2>).5d  | 2[1/2]* | 0   |    |        T1218n |         |
        703.0251 |        703.0251 |   150 | 2.67e+06    | C    |  13.07571571  -   14.83881100 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3   | 3s2.3p5.(2P*<3/2>).6s  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
        706.7218 |        706.7217 | 10000 | 3.8e+06     | B    |  11.54835442  -   13.30222747 | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4p  | 2[3/2]  | 2   |    |         T5223 |  L2634  |
        706.8736 |        706.8735 |   100 | 2.0e+06     | D+   |  13.09487256  -   14.84836899 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).6s  | 2[3/2]* | 1   |    |        T1218n |  L2634  |
                 |        708.6705 |       | 1.5e+05     | D+   |  13.27303810  -   15.02208834 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 0   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        710.7478 |        710.7477 |    25 | 4.5e+05     | D+   |  13.09487256  -   14.83881100 | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).6s  | 2[3/2]* | 2   |    |        T1218n |  L2634  |
        712.5820 |        712.5820 |    25 | 6.0e+05     | D+   |  13.28263902  -   15.02208834 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 1   |    |        T1218n |  L2634  |
        714.7042 |        714.7041 |  1000 | 6.3e+05     | B    |  11.54835442  -   13.28263902 | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 2   | 3s2.3p5.(2P*<1/2>).4p  | 2[3/2]  | 1   |    |         T5223 |  L2634  |
        715.8839 |        715.8839 |    15 | 2.1e+06     | D+   |  13.28263902  -   15.0140655  | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 0   |    |        T1218n |  L2634  |
                 |        716.2557 |       | 5.8e+04     | D    |  13.27303810  -   15.00356588 | 3s2.3p5.(2P*<3/2>).4p | 2[1/2]  | 0   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 1   |    |        T1218n |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        720.6980 |        720.6980 |    70 | 2.48e+06    | C    |  13.30222747  -   15.02208834 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 1   |    |        T1218n |  L2634  |
                 |        722.994  |       | 6.6e+04     | D    |  13.09487256  -   14.809272   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).4d  | 2[5/2]* | 2   |    |        T1218n |         |
        726.5172 |        726.517  |    15 | 1.7e+05     | D    |  13.15314387  -   14.859230   | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).4d  | 2[3/2]* | 1   |    |        T1218n |  L2634  |
        727.0664 |        727.067  |     7 | 1.1e+05     | D    |  13.07571571  -   14.780512   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3   | 3s2.3p5.(2P*<3/2>).4d  | 2[7/2]* | 3   |    |        T1218n |  L2634  |
        727.2936 |        727.2935 |  2000 | 1.83e+06    | B+   |  11.62359272  -   13.32785705 | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 1   | 3s2.3p5.(2P*<1/2>).4p  | 2[1/2]  | 1   |    |         T5223 |  L2634  |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
                 |        728.5443 |       | 1.2e+05     | D    |  13.30222747  -   15.00356588 | 3s2.3p5.(2P*<1/2>).4p | 2[3/2]  | 2   | 3s2.3p5.(2P*<1/2>).4d  | 2[3/2]* | 1   |    |        T1218n |         |
        731.1716 |        731.1716 |    35 | 1.7e+06     | D+   |  13.15314387  -   14.84836899 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).6s  | 2[3/2]* | 1   |    |        T1218n |  L2634  |
        731.6005 |        731.6005 |    25 | 9.6e+05     | D+   |  13.32785705  -   15.02208834 | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 1   |    |        T1218n |  L2634  |
        735.0814 |        735.0814 |     5 | 1.2e+06     | D+   |  13.32785705  -   15.0140655  | 3s2.3p5.(2P*<1/2>).4p | 2[1/2]  | 1   | 3s2.3p5.(2P*<1/2>).6s  | 2[1/2]* | 0   |    |        T1218n |  L2634  |
                 |        735.3175 |       | 2.1e+05     | E    |  13.15314387  -   14.83881100 | 3s2.3p5.(2P*<3/2>).4p | 2[3/2]  | 1   | 3s2.3p5.(2P*<3/2>).6s  | 2[3/2]* | 2   |    |         T1203 |         |
                 |                 |       |             |      |                               |                       |         |     |                        |         |     |    |               |         |
        735.3293 |        735.330  |    70 | 9.6e+05     | D+   |  13.09487256  -   14.780512   | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 2   | 3s2.3p5.(2P*<3/2>).4d  | 2[7/2]* | 3   |    |        T1218n |  L2634  |
        737.2118 |        737.2117 |   200 | 1.9e+06     | D+   |  13.07571571  -   14.7570516  | 3s2.3p5.(2P*<3/2>).4p | 2[5/2]  | 3   | 3s2.3p5.(2P*<3/2>).4d  | 2[7/2]* | 4   |    |        T1218n |  L2634  |
        738.3980 |        738.3980 | 10000 | 8.5e+06     | B    |  11.62359272  -   13.30222747 | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 1   | 3s2.3p5.(2P*<1/2>).4p  | 2[3/2]  | 2   |    |         T5223 |  L2634  |
