---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |  Rel. |    Aki     | Acc. |        Ei           Ek        |          Lower level          |          Upper level          |Type|        TP  |    Line  |
     Wavelength     |     Wavelength     |  Int. |   (s^-1)   |      |       (eV)         (eV)       |-------------------------------|-------------------------------|    |       Ref. |    Ref.  |
      Vac (nm)      |      Vac (nm)      |       |            |      |                               | Conf.            | Term | J   | Conf.            | Term | J   |    |            |          |
         249.48515  |         249.48515  |     5 |            |      |  28.71813306  -   33.6862370  | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d | 3P*  | 0   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         249.640    |         249.64160  |     5 |            |      |  28.71813306  -   33.6831238  | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d | 3P*  | 1   |    |            |   L7492  |
         249.996    |         249.99661  |     1 | 2.0e+06    | E    |  23.1426661   -   28.10060677 | 3s2.3p3.(2P*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p | 3F   | 4   |    | T1619CA,LS |   L7491  |
         250.3016   |         250.29687  |     1 |            |      |  24.8362584   -   29.7882517  | 3s2.3p3.(2P*).3d | 1F*  | 3   | 3s2.3p3.(2P*).4p | 3D   | 2   |    |            |   L9366  |
         250.43877  |         250.43885  |     7 |            |      |  28.7339376   -   33.6831238  | 3s2.3p3.(2D*).4p | 3P   | 0   | 3s2.3p3.(2D*).4d | 3P*  | 1   |    |            |  L11520  |
         250.66580  |         250.66573  |     6 |            |      |  28.71813306  -   33.6628401  | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d | 3P*  | 2   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         250.891    |         250.89084  |     3 | 2.6e+07    | E    |  23.1426661   -   28.08293673 | 3s2.3p3.(2P*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p | 3F   | 3   |    | T1619CA,LS |   L7491  |
         251.0104   |         251.00463  |     1 |            |      |  28.17468645  -   33.1127178  | 3s2.3p3.(2D*).4p | 1F   | 3   | 3s2.3p3.(2D*).4d | 3F*  | 4   |    |            |   L9366  |
         251.826    |         251.82088  |     2 | 3.4e+06    | E    |  23.1426661   -   28.06469227 | 3s2.3p3.(2P*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p | 3F   | 2   |    | T1619CA,LS |   L7491  |
         252.448    |         252.44847  |     1 | 2.5e+06    | E    |  23.1731458   -   28.08293673 | 3s2.3p3.(2P*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p | 3F   | 3   |    | T1619CA,LS |   L7491  |
         253.392    |         253.39011  |     3 | 2.7e+07    | E    |  23.1731458   -   28.06469227 | 3s2.3p3.(2P*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p | 3F   | 2   |    | T1619CA,LS |   L7491  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         253.8297   |         253.835366 |     1 |            |      |  24.38531705  -   29.26828372 | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p | 1D   | 2   |    |            |   L9366  |
         256.329    |         256.321    |    5* |            |      |  28.7339376   -   33.56955    | 3s2.3p3.(2D*).4p | 3P   | 0   | 3s2.3p3.(2D*).4d | 1P*  | 1   |    |            |   L7491  |
         256.329    |         256.32535  |    5* |            |      |  23.1110123   -   27.94654815 | 3s2.3p3.(2P*).3d | 3F*  | 4   | 3s2.3p3.(2D*).4p | 3D   | 3   |    |            |   L7491  |
         256.63789  |         256.63791  |     8 |            |      |  30.1463937   -   34.9760407  | 3s2.3p3.(2P*).4p | 3P   | 1   | 3s2.3p3.(2P*).4d | 3P*  | 2   |    |            |  L11520  |
         257.6388   |         257.6382   |     5 |            |      |  30.1463937   -   34.957291   | 3s2.3p3.(2P*).4p | 3P   | 1   | 3s2.3p3.(2P*).4d | 3P*  | 0   |    |            |   L9366  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         257.96398  |         257.96398  |    59 |            |      |  26.1685711   -   30.9733929  | 3s2.3p3.(2P*).4s | 1P*  | 1   | 3p6              | 1S   | 0   |    |            |  L11520  |
         258.017    |         258.01444  |     2 |            |      |  23.1426661   -   27.94654815 | 3s2.3p3.(2P*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p | 3D   | 3   |    |            |   L7491  |
         258.339    |         258.3379   |     3 |            |      |  25.383085    -   30.18095237 | 3s2.3p3.(2D*).3d | 3S*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 2   |    |            |   L7493  |
         258.48766  |         258.48764  |    14 |            |      |  30.18095237  -   34.9760407  | 3s2.3p3.(2P*).4p | 3P   | 2   | 3s2.3p3.(2P*).4d | 3P*  | 2   |    |            |  L11520  |
         259.14983  |         259.14982  |     6 |            |      |  30.18095237  -   34.9637891  | 3s2.3p3.(2P*).4p | 3P   | 2   | 3s2.3p3.(2P*).4d | 3P*  | 1   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         259.441    |         259.43977  |     1 |            |      |  23.2872005   -   28.06469227 | 3s2.3p3.(2D*).3d | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3F   | 2   |    |            |   L7491  |
         259.6634   |         259.66205  |     1 |            |      |  23.1731458   -   27.94654815 | 3s2.3p3.(2P*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 3   |    |            |   L9366  |
         259.725    |         259.72323  |     3 |            |      |  23.1426661   -   27.91494398 | 3s2.3p3.(2P*).3d | 3F*  | 3   | 3s2.3p3.(2D*).4p | 3D   | 2   |    |            |   L7491  |
         260.212    |         260.2123   |     1 |            |      |  25.383085    -   30.1463937  | 3s2.3p3.(2D*).3d | 3S*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 1   |    |            |   L7493  |
         261.344    |         261.34235  |     3 |            |      |  23.1731458   -   27.91585952 | 3s2.3p3.(2P*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 1   |    |            |   L7491  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         261.395    |         261.39281  |     3 |            |      |  23.1731458   -   27.91494398 | 3s2.3p3.(2P*).3d | 3F*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 2   |    |            |   L7491  |
         261.726    |         261.7281   |     1 |            |      |  25.383085    -   30.118809   | 3s2.3p3.(2D*).3d | 3S*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 0   |    |            |   L7493  |
         263.18635  |         263.18633  |     6 | 3.7e+07    | E    |  23.2063731   -   27.91585952 | 3s2.3p3.(2D*).3d | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3D   | 1   |    | T1619CA,LS |  L11520  |
         263.240    |         263.23751  |     4 | 7.5e+06    | E    |  23.2063731   -   27.91494398 | 3s2.3p3.(2D*).3d | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3D   | 2   |    | T1619CA,LS |   L7491  |
         264.547    |         264.54648  |     2 |            |      |  23.3976625   -   28.08293673 | 3s2.3p3.(2D*).3d | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3F   | 3   |    |            |   L7491  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         265.377    |         265.37186  |     4 |            |      |  28.68277299  -   33.3534756  | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d | 3D*  | 2   |    |            |   L7492  |
         265.45492  |         265.454924 |    17 |            |      |  28.68277299  -   33.3520142  | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d | 3D*  | 3   |    |            |  L11520  |
         265.617    |         265.61350  |     1 |            |      |  28.68277299  -   33.3492268  | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d | 3D*  | 1   |    |            |   L7492  |
         266.022    |         266.01862  |     3 | 5.5e+06    | E    |  23.2872005   -   27.94654815 | 3s2.3p3.(2D*).3d | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 3   |    | T1619CA,LS |   L7491  |
         267.39635  |         267.39633  |    10 |            |      |  28.71813306  -   33.3534756  | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d | 3D*  | 2   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         267.646    |         267.64167  |     4 |            |      |  28.71813306  -   33.3492268  | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d | 3D*  | 1   |    |            |   L7492  |
         267.787    |         267.78246  |     3 | 1.2e+07    | E    |  23.2872005   -   27.91585952 | 3s2.3p3.(2D*).3d | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 1   |    | T1619CA,LS |   L7491  |
         267.83541  |         267.83544  |    12 | 3.4e+07    | E    |  23.2872005   -   27.91494398 | 3s2.3p3.(2D*).3d | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 2   |    | T1619CA,LS |  L11520  |
         268.55827  |         268.55823  |     5 |            |      |  28.7339376   -   33.3492268  | 3s2.3p3.(2D*).4p | 3P   | 0   | 3s2.3p3.(2D*).4d | 3D*  | 1   |    |            |  L11520  |
         269.2751   |         269.27978  |     4 |            |      |  25.6936178   -   30.29654080 | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p | 1D   | 2   |    |            |   L9366  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         269.4320   |         269.42573  |     1 |            |      |  30.29654080  -   34.8969705  | 3s2.3p3.(2P*).4p | 1D   | 2   | 3s2.3p3.(2P*).4d | 3F*  | 2   |    |            |   L9366  |
         270.1079   |         270.1062   |     5 |            |      |  23.32702     -   27.91585952 | 3s2.3p3.(2P*).3d | 3P*  | 0   | 3s2.3p3.(2D*).4p | 3D   | 1   |    |            |   L9366  |
         272.47879  |         272.47880  |    16 | 4.2e+07    | E    |  23.3976625   -   27.94654815 | 3s2.3p3.(2D*).3d | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3D   | 3   |    | T1619CA,LS |  L11520  |
         272.8562   |         272.85437  |     5 |            |      |  23.3732349   -   27.91585952 | 3s2.3p3.(2P*).3d | 3P*  | 1   | 3s2.3p3.(2D*).4p | 3D   | 1   |    |            |   L9366  |
         274.389    |         274.38524  |     3 | 7.3e+06    | E    |  23.3976625   -   27.91494398 | 3s2.3p3.(2D*).3d | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3D   | 2   |    | T1619CA,LS |   L7491  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         275.39148  |         275.391479 |    39 |            |      |  24.76750685  -   29.26828372 | 3s2.3p3.(2D*).4s | 1D*  | 2   | 3s2.3p3.(2D*).4p | 1D   | 2   |    |            |  L11520  |
         276.21649  |         276.21649  |    30 |            |      |  25.6936178   -   30.18095237 | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3P   | 2   |    |            |  L11520  |
         278.36033  |         278.36035  |    10 |            |      |  25.6936178   -   30.1463937  | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3P   | 1   |    |            |  L11520  |
         278.523    |         278.5201   |     5 |            |      |  25.730730    -   30.18095237 | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 2   |    |            |   L7493  |
         279.4976   |         279.49416  |     8 |            |      |  23.4802304   -   27.91494398 | 3s2.3p3.(2P*).3d | 3P*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 2   |    |            |   L9366  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         279.66367  |         279.66369  |    11 |            |      |  24.8362584   -   29.26828372 | 3s2.3p3.(2P*).3d | 1F*  | 3   | 3s2.3p3.(2D*).4p | 1D   | 2   |    |            |  L11520  |
         280.702    |         280.7000   |     4 |            |      |  25.730730    -   30.1463937  | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 1   |    |            |   L7493  |
         281.82260  |         281.82260  |     8 |            |      |  25.7483182   -   30.1463937  | 3s2.3p3.(2P*).4s | 3P*  | 0   | 3s2.3p3.(2P*).4p | 3P   | 1   |    |            |  L11520  |
         282.46461  |         282.4646   |    10 |            |      |  25.730730    -   30.118809   | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 0   |    |            |  L11520  |
         284.0155   |         284.01263  |     6 |            |      |  27.2651759   -   31.6293393  | 3s2.3p3.(2D*).3d | 1P*  | 1   | 3s2.3p3.(2P*).4p | 1S   | 0   |    |            |   L9366  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         284.29654  |         284.29655  |    33 |            |      |  24.37413232  -   28.7339376  | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3P   | 0   |    |            |  L11520  |
         285.33088  |         285.330940 |    25 |            |      |  24.37413232  -   28.71813306 | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3P   | 1   |    |            |  L11520  |
         285.53126  |         285.531242 |    69 |            |      |  24.37717952  -   28.71813306 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3P   | 1   |    |            |  L11520  |
         287.665    |         287.672701 |     1 |            |      |  24.37413232  -   28.68277299 | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3P   | 2   |    |            |   L7492  |
         287.87636  |         287.876305 |     9 |            |      |  24.37717952  -   28.68277299 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3P   | 2   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         288.1605   |         288.166    |     3 |            |      |  29.26828372  -   33.56955    | 3s2.3p3.(2D*).4p | 1D   | 2   | 3s2.3p3.(2D*).4d | 1P*  | 1   |    |            |   L9366  |
         288.42144  |         288.421444 |   115 |            |      |  24.38531705  -   28.68277299 | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3P   | 2   |    |            |  L11520  |
         292.8823   |         292.88623  |     8 |            |      |  25.7483182   -   29.9802663  | 3s2.3p3.(2P*).4s | 3P*  | 0   | 3s2.3p3.(2P*).4p | 1P   | 1   |    |            |   L9366  |
         300.26407  |         300.26399  |    16 |            |      |  26.1685711   -   30.29654080 | 3s2.3p3.(2P*).4s | 1P*  | 1   | 3s2.3p3.(2P*).4p | 1D   | 2   |    |            |  L11520  |
                    |         300.522    |       | 4.3e-02    | D    |   0.0000000   -    4.12442    | 3s2.3p4          | 3P   | 2   | 3s2.3p4          | 1S   | 0   | E2 |       T761 |          |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         301.002    |         300.9985   |    10 |            |      |  26.063056    -   30.18095237 | 3s2.3p3.(2P*).3d | 3D*  | 3   | 3s2.3p3.(2P*).4p | 3P   | 2   |    |            |   L7493  |
         302.39801  |         302.39806  |     5 | 2.6e+08    | D    |  25.6936178   -   29.79245706 | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3D   | 3   |    | T1619CA,LS |  L11520  |
         302.716    |         302.70864  |     5 | 6.4e+07    | D    |  25.6936178   -   29.7882517  | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3D   | 2   |    | T1619CA,LS |   L7493  |
         303.696    |         303.68767  |     3 | 7.0e+06    | E    |  25.6936178   -   29.7750520  | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3D   | 1   |    | T1619CA,LS |   L7493  |
         305.47736  |         305.4775   |     3 | 1.9e+08    | D    |  25.730730    -   29.7882517  | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3D   | 2   |    | T1619CA,LS |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         306.477    |         306.4745   |    10 | 1.0e+08    | D    |  25.730730    -   29.7750520  | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3D   | 1   |    | T1619CA,LS |   L7493  |
         307.815    |         307.81323  |    10 | 1.4e+08    | D    |  25.7483182   -   29.7750520  | 3s2.3p3.(2P*).4s | 3P*  | 0   | 3s2.3p3.(2P*).4p | 3D   | 1   |    | T1619CA,LS |   L7493  |
         308.364    |         308.3598   |     3 |            |      |  26.161355    -   30.18095237 | 3s2.3p3.(2P*).3d | 3D*  | 2   | 3s2.3p3.(2P*).4p | 3P   | 2   |    |            |   L7493  |
         310.908    |         310.918    |       | 4.02e+00   | C    |   0.1378915   -    4.12442    | 3s2.3p4          | 3P   | 1   | 3s2.3p4          | 1S   | 0   | M1 |       T761 |   L3453  |
         311.041    |         311.0340   |     7 |            |      |  26.161355    -   30.1463937  | 3s2.3p3.(2P*).3d | 3D*  | 2   | 3s2.3p3.(2P*).4p | 3P   | 1   |    |            |   L7493  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         312.790    |         312.79036  |     7 |            |      |  25.6936178   -   29.6562805  | 3s2.3p3.(2P*).4s | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3S   | 1   |    |            |   L7493  |
         315.742    |         315.7476   |     5 |            |      |  25.730730    -   29.6562805  | 3s2.3p3.(2P*).4s | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3S   | 1   |    |            |   L7493  |
         317.164    |         317.16871  |     2 |            |      |  25.7483182   -   29.6562805  | 3s2.3p3.(2P*).4s | 3P*  | 0   | 3s2.3p3.(2P*).4p | 3S   | 1   |    |            |   L7493  |
         318.790    |         318.7899   |     6 |            |      |  26.230721    -   30.118809   | 3s2.3p3.(2P*).3d | 3D*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 0   |    |            |   L7493  |
         322.3389   |         322.342    |     1 |            |      |  30.29654080  -   34.14179    | 3s2.3p3.(2P*).4p | 1D   | 2   | 3s2.3p3.(2P*).4d | 1F*  | 3   |    |            |   L9366  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         325.17907  |         325.17932  |     7 |            |      |  26.1685711   -   29.9802663  | 3s2.3p3.(2P*).4s | 1P*  | 1   | 3s2.3p3.(2P*).4p | 1P   | 1   |    |            |  L11520  |
         326.3879   |         326.394301 |     9 |            |      |  24.37717952  -   28.17468645 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 1F   | 3   |    |            |   L9366  |
         328.58413  |         328.58413  |    33 | 2.0e+08    | D    |  21.62017815  -   25.39237770 | 3s2.3p3.(4S*).4s | 5S*  | 2   | 3s2.3p3.(4S*).4p | 5P   | 3   |    | T1619CA,LS |  L11520  |
         330.18546  |         330.18546  |   224 | 2.0e+08    | D    |  21.62017815  -   25.37408393 | 3s2.3p3.(4S*).4s | 5S*  | 2   | 3s2.3p3.(4S*).4p | 5P   | 2   |    | T1619CA,LS |  L11520  |
         331.12423  |         331.12423  |    18 | 2.0e+08    | D    |  21.62017815  -   25.3634416  | 3s2.3p3.(4S*).4s | 5S*  | 2   | 3s2.3p3.(4S*).4p | 5P   | 1   |    | T1619CA,LS |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         332.359    |         332.3550   |     9 |            |      |  26.063056    -   29.79245706 | 3s2.3p3.(2P*).3d | 3D*  | 3   | 3s2.3p3.(2P*).4p | 3D   | 3   |    |            |   L7493  |
         332.734    |         332.7302   |     4 |            |      |  26.063056    -   29.7882517  | 3s2.3p3.(2P*).3d | 3D*  | 3   | 3s2.3p3.(2P*).4p | 3D   | 2   |    |            |   L7493  |
         333.1142   |         333.12109  |     2 |            |      |  26.5757152   -   30.29654080 | 3s2.3p3.(2D*).3d | 3P*  | 1   | 3s2.3p3.(2P*).4p | 1D   | 2   |    |            |   L9366  |
         333.61746  |         333.617463 |   708 | 2.0e+08    | D    |  24.38531705  -   28.10060677 | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3F   | 4   |    | T1619CA,LS |  L11520  |
         334.25373  |         334.25380  |     5 |            |      |  27.2651759   -   30.9733929  | 3s2.3p3.(2D*).3d | 1P*  | 1   | 3p6              | 1S   | 0   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         334.47567  |         334.475673 |   575 | 1.8e+08    | D    |  24.37717952  -   28.08293673 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3F   | 3   |    | T1619CA,LS |  L11520  |
         335.211    |         335.211793 |     4 | 2.2e+07    | D    |  24.38531705  -   28.08293673 | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3F   | 3   |    | T1619CA,LS |   L7492  |
         335.85305  |         335.853046 |   417 | 1.6e+08    | D    |  24.37413232  -   28.06469227 | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3F   | 2   |    | T1619CA,LS |  L11520  |
         336.128    |         336.130589 |     7 | 3.0e+07    | D    |  24.37717952  -   28.06469227 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3F   | 2   |    | T1619CA,LS |   L7492  |
                    |         336.874020 |       | 8.5e+05    | E    |  24.38531705  -   28.06469227 | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3F   | 2   |    | T1619CA,LS |          |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         339.18445  |         339.184450 |   129 | 1.9e+07    | E    |  26.52663924  -   30.18095237 | 3s2.3p3.(2D*).3d | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3P   | 2   |    | T1619CA,LS |  L11520  |
         341.353    |         341.3527   |     6 |            |      |  26.161355    -   29.79245706 | 3s2.3p3.(2P*).3d | 3D*  | 2   | 3s2.3p3.(2P*).4p | 3D   | 3   |    |            |   L7493  |
         341.749    |         341.7485   |     7 |            |      |  26.161355    -   29.7882517  | 3s2.3p3.(2P*).3d | 3D*  | 2   | 3s2.3p3.(2P*).4p | 3D   | 2   |    |            |   L7493  |
         342.425    |         342.42283  |     9 | 1.0e+07    | E    |  26.52663924  -   30.1463937  | 3s2.3p3.(2D*).3d | 3P*  | 2   | 3s2.3p3.(2P*).4p | 3P   | 1   |    | T1619CA,LS |   L7493  |
         343.003    |         342.9969   |     2 |            |      |  26.161355    -   29.7750520  | 3s2.3p3.(2P*).3d | 3D*  | 2   | 3s2.3p3.(2P*).4p | 3D   | 1   |    |            |   L7493  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         343.6925   |         343.68315  |     6 |            |      |  26.1685711   -   29.7750520  | 3s2.3p3.(2P*).4s | 1P*  | 1   | 3s2.3p3.(2P*).4p | 3D   | 1   |    |            |   L9366  |
         343.804    |         343.80172  |     8 | 6.2e+06    | E    |  26.5757152   -   30.18095237 | 3s2.3p3.(2D*).3d | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 2   |    | T1619CA,LS |   L7493  |
         347.132    |         347.12929  |     9 | 6.0e+06    | E    |  26.5757152   -   30.1463937  | 3s2.3p3.(2D*).3d | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 1   |    | T1619CA,LS |   L7493  |
         347.261    |         347.256675 |     6 | 2.0e+07    | D    |  24.37717952  -   27.94654815 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 3   |    | T1619CA,LS |   L7492  |
         348.05020  |         348.050191 |  1000 | 1.6e+08    | D    |  24.38531705  -   27.94654815 | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3D   | 3   |    | T1619CA,LS |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         348.412    |         348.4122   |     3 |            |      |  26.230721    -   29.7882517  | 3s2.3p3.(2P*).3d | 3D*  | 1   | 3s2.3p3.(2P*).4p | 3D   | 2   |    |            |   L7493  |
         349.4270   |         349.41579  |     2 |            |      |  27.7306976   -   31.2780110  | 3s2.3p3.(2D*).4p | 1P   | 1   | 3s2.3p3.(4S*).4d | 3D*  | 1   |    |            |   L9366  |
         349.710    |         349.7098   |     4 |            |      |  26.230721    -   29.7750520  | 3s2.3p3.(2P*).3d | 3D*  | 1   | 3s2.3p3.(2P*).4p | 3D   | 1   |    |            |   L7493  |
         349.831    |         349.8248   |    6* | 7.9e+06    | E    |  26.603227    -   30.1463937  | 3s2.3p3.(2D*).3d | 3P*  | 0   | 3s2.3p3.(2P*).4p | 3P   | 1   |    | T1619CA,LS |   L7493  |
         349.831    |         349.8319   |    6* | 2.4e+07    | E    |  26.5757152   -   30.118809   | 3s2.3p3.(2D*).3d | 3P*  | 1   | 3s2.3p3.(2P*).4p | 3P   | 0   |    | T1619CA,LS |   L7493  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         349.96693  |         349.966922 |   269 | 1.3e+08    | D    |  24.37413232  -   27.91585952 | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3D   | 1   |    | T1619CA,LS |  L11520  |
         350.058    |         350.057415 |     5 | 2.6e+07    | D    |  24.37413232  -   27.91494398 | 3s2.3p3.(2D*).4s | 3D*  | 1   | 3s2.3p3.(2D*).4p | 3D   | 2   |    | T1619CA,LS |   L7492  |
         350.26828  |         350.268291 |    93 | 4.3e+07    | D    |  24.37717952  -   27.91585952 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 1   |    | T1619CA,LS |  L11520  |
         350.35894  |         350.358940 |   468 | 1.2e+08    | D    |  24.37717952  -   27.91494398 | 3s2.3p3.(2D*).4s | 3D*  | 2   | 3s2.3p3.(2D*).4p | 3D   | 2   |    | T1619CA,LS |  L11520  |
         350.93333  |         350.933330 |   245 |            |      |  22.40125602  -   25.93323021 | 3s2.3p3.(4S*).4s | 3S*  | 1   | 3s2.3p3.(4S*).4p | 3P   | 0   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
         351.11485  |         351.114850 |  1175 |            |      |  22.40125602  -   25.93140430 | 3s2.3p3.(4S*).4s | 3S*  | 1   | 3s2.3p3.(4S*).4p | 3P   | 2   |    |            |  L11520  |
         351.16671  |         351.166713 |    89 | 2.6e+07    | D    |  24.38531705  -   27.91494398 | 3s2.3p3.(2D*).4s | 3D*  | 3   | 3s2.3p3.(2D*).4p | 3D   | 2   |    | T1619CA,LS |  L11520  |
         351.42004  |         351.420041 |   724 |            |      |  22.40125602  -   25.92833862 | 3s2.3p3.(4S*).4s | 3S*  | 1   | 3s2.3p3.(4S*).4p | 3P   | 1   |    |            |  L11520  |
         353.9219   |         353.91979  |     3 |            |      |  30.18095237  -   33.6831238  | 3s2.3p3.(2P*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d | 3P*  | 1   |    |            |   L9366  |
         363.78731  |         363.78731  |    78 |            |      |  24.76750685  -   28.17468645 | 3s2.3p3.(2D*).4s | 1D*  | 2   | 3s2.3p3.(2D*).4p | 1F   | 3   |    |            |  L11520  |
                    |                    |       |            |      |                               |                  |      |     |                  |      |     |    |            |          |
